                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    0-15-2-346   27.94%     36.09%     28.17%     9.63%   
                    04-15-26-3   31.17%     36.06%     28.93%     9.65%   
                    03-156-2-4   31.98%     35.99%     29.25%     8.00%   
                    0125-3-4-6   61.13%     35.98%     29.44%     11.14%  
                    06-12-3-45   35.63%     35.97%     28.17%     10.26%  
                    03-12-4-56   36.03%     35.93%     28.12%     10.07%  
                    06-123-4-5   45.75%     35.91%     29.37%     9.93%   
                    0-146-2-35   34.41%     35.91%     31.10%     9.82%   
                    0-1-2-3456   27.53%     35.74%     27.69%     10.53%  
                    056-13-2-4   31.17%     35.74%     28.71%     8.02%   
                    035-16-2-4   31.17%     35.73%     28.66%     8.17%   
                    0-1-236-45   31.98%     35.69%     29.45%     11.41%  
                    0-16-2-345   29.96%     35.66%     29.69%     9.79%   
                    0356-1-2-4   29.96%     35.61%     26.71%     8.60%   
                    0-124-3-56   43.32%     35.58%     29.98%     11.09%  
                    0-145-2-36   31.58%     35.57%     29.23%     8.76%   
                    01-235-4-6   46.56%     35.56%     31.64%     13.86%  
                    03-126-4-5   44.53%     35.39%     29.19%     10.00%  
                    05-1-246-3   30.77%     35.38%     28.14%     9.70%   
                    0-1456-2-3   36.44%     35.36%     30.53%     8.21%   
                    04-16-2-35   31.17%     35.35%     29.17%     9.34%   
                    0-125-34-6   41.30%     35.34%     29.65%     11.98%  
                    05-16-2-34   29.55%     35.30%     28.71%     8.69%   
                    036-15-2-4   29.15%     35.30%     27.06%     7.42%   
                    0-12-346-5   37.25%     35.19%     27.98%     10.90%  
                    01-2-35-46   39.27%     35.15%     29.34%     11.58%  
                    04-15-2-36   28.74%     35.14%     27.14%     8.53%   
                    0-15-23-46   29.55%     35.10%     28.72%     9.24%   
                    04-156-2-3   33.20%     35.09%     29.12%     8.42%   
                    05-14-26-3   32.39%     35.07%     29.69%     9.50%   
                    06-1-245-3   29.96%     35.04%     27.52%     9.18%   
                    04-12-3-56   37.25%     35.03%     27.99%     10.49%  
                    05-1-24-36   27.94%     35.03%     27.27%     9.28%   
                    06-14-25-3   31.98%     35.01%     29.19%     9.38%   
                    06-15-2-34   27.53%     35.00%     27.07%     7.96%   
                    01-26-3-45   41.30%     34.94%     30.28%     11.72%  
                    06-1-24-35   28.34%     34.94%     27.67%     9.36%   
                    0-13-25-46   31.17%     34.93%     29.61%     9.28%   
                    05-123-4-6   45.34%     34.89%     29.67%     10.14%  
                    0-1246-3-5   52.23%     34.89%     30.52%     10.74%  
                    05-16-24-3   31.58%     34.80%     29.32%     8.62%   
                    0-124-36-5   44.13%     34.78%     28.94%     10.39%  
                    016-23-4-5   48.58%     34.72%     30.56%     10.46%  
                    06-15-24-3   29.55%     34.50%     27.68%     7.89%   
                    04-126-3-5   45.75%     34.49%     29.07%     10.43%  
                    015-2-3-46   41.70%     34.44%     28.50%     9.54%   
                    036-12-4-5   38.46%     34.40%     26.88%     8.69%   
                    05-1-2-346   26.32%     34.35%     26.12%     8.66%   
                    046-1-25-3   29.55%     34.34%     26.69%     8.71%   
                    04-12-36-5   38.06%     34.24%     26.95%     9.80%   
                    0-16-23-45   31.58%     34.17%     29.91%     9.09%   
                    05-14-2-36   29.96%     34.14%     27.90%     8.39%   
                    056-1-2-34   26.72%     34.14%     25.91%     7.91%   
                    03-125-4-6   41.30%     34.13%     28.21%     9.76%   
                    06-12-34-5   36.84%     34.10%     26.89%     9.23%   
                    045-1-26-3   29.55%     34.08%     26.90%     8.38%   
                    06-14-2-35   30.36%     34.05%     28.30%     8.47%   
                    01-2-36-45   38.87%     34.02%     28.49%     10.61%  
                    0-135-2-46   32.39%     33.98%     28.96%     8.05%   
                    0-13-26-45   31.58%     33.76%     29.66%     8.52%   
                    05-146-2-3   34.01%     33.74%     29.07%     7.37%   
                    013-26-4-5   48.18%     33.69%     29.50%     8.32%   
                    0-124-35-6   44.13%     33.67%     29.63%     10.69%  
                    056-1-24-3   28.74%     33.64%     26.51%     7.84%   
                    06-1-2-345   26.32%     33.62%     26.01%     8.09%   
                    013-2-4-56   44.94%     33.55%     28.75%     7.90%   
                    0-1245-3-6   48.58%     33.53%     29.59%     10.10%  
                    035-12-4-6   38.06%     33.51%     27.13%     8.91%   
                    015-23-4-6   45.75%     33.49%     29.86%     10.30%  
                    0-12-345-6   36.84%     33.44%     28.16%     10.54%  
                    016-2-3-45   44.13%     33.43%     29.05%     9.03%   
                    046-1-2-35   27.94%     33.38%     25.80%     7.80%   
                    05-1-23-46   27.94%     33.36%     26.68%     8.27%   
                    06-145-2-3   31.58%     33.31%     27.60%     6.39%   
                    04-125-3-6   42.51%     33.23%     28.08%     10.18%  
                    045-1-2-36   27.13%     33.16%     25.11%     7.26%   
                    04-12-35-6   38.06%     33.13%     27.65%     10.09%  
                    05-12-34-6   36.44%     33.08%     27.18%     9.44%   
                    01-26-34-5   42.51%     33.08%     28.99%     10.70%  
                    0-1-23-456   27.53%     33.04%     27.37%     8.76%   
                    0-136-2-45   34.41%     32.99%     29.70%     7.69%   
                    025-1-3-46   31.17%     32.97%     24.72%     5.54%   
                    046-15-2-3   29.15%     32.94%     25.81%     6.32%   
                    01-2-34-56   39.27%     32.94%     28.24%     10.27%  
                    045-16-2-3   30.77%     32.93%     27.16%     6.59%   
                    0-123-46-5   44.53%     32.85%     28.22%     8.75%   
                    02-1-35-46   28.34%     32.83%     24.77%     5.68%   
                    056-14-2-3   30.77%     32.76%     27.14%     6.94%   
                    01-2-3-456   38.46%     32.66%     28.00%     9.61%   
                    013-25-4-6   47.37%     32.61%     29.30%     8.41%   
                    06-124-3-5   44.13%     32.53%     27.30%     8.02%   
                    0136-2-4-5   52.63%     32.52%     28.57%     6.57%   
                    0-1-234-56   31.58%     32.45%     27.45%     9.00%   
                    01-24-3-56   41.30%     32.45%     28.85%     10.20%  
                    0-14-236-5   37.25%     32.44%     29.40%     9.41%   
                    0-1-2346-5   36.84%     32.44%     27.44%     9.57%   
                    02-15-3-46   29.55%     32.40%     24.79%     4.20%   
                    02-13-4-56   32.79%     32.22%     26.49%     4.49%   
                    06-1-23-45   27.94%     32.14%     26.23%     7.38%   
                    03-1-25-46   26.72%     32.11%     25.36%     6.94%   
                    046-12-3-5   38.46%     32.05%     25.62%     7.59%   
                    01-246-3-5   44.94%     32.00%     28.68%     9.92%   
                    01-25-34-6   41.70%     32.00%     28.80%     10.78%  
                    0-14-23-56   32.39%     31.94%     28.85%     8.45%   
                    012-3-46-5   54.25%     31.92%     26.07%     7.61%   
                    023-1-4-56   32.79%     31.89%     24.62%     4.10%   
                    05-13-2-46   29.15%     31.80%     26.68%     5.92%   
                    026-1-3-45   31.98%     31.71%     24.71%     4.68%   
                    04-1-236-5   34.41%     31.71%     26.60%     8.58%   
                    0456-1-2-3   28.34%     31.70%     24.45%     5.71%   
                    02-1-36-45   27.94%     31.70%     23.92%     4.71%   
                    01-24-36-5   42.11%     31.66%     27.81%     9.50%   
                    02-136-4-5   38.87%     31.58%     27.28%     4.08%   
                    016-2-34-5   45.34%     31.56%     27.77%     8.00%   
                    0236-1-4-5   39.27%     31.54%     24.63%     4.08%   
                    05-124-3-6   43.72%     31.51%     27.60%     8.24%   
                    0-13-2-456   28.74%     31.48%     27.38%     6.40%   
                    02-16-3-45   31.58%     31.47%     25.97%     4.05%   
                    026-13-4-5   37.65%     31.44%     26.23%     3.76%   
                    0-16-234-5   36.03%     31.44%     28.46%     7.64%   
                    0-14-235-6   36.44%     31.40%     29.46%     9.57%   
                    0135-2-4-6   49.80%     31.33%     28.02%     6.46%   
                    0-13-24-56   31.58%     31.27%     28.23%     6.99%   
                    04-1-23-56   29.55%     31.21%     26.05%     7.62%   
                    014-26-3-5   48.99%     31.19%     28.50%     8.90%   
                    0-1-2345-6   35.63%     31.16%     27.33%     9.32%   
                    016-24-3-5   47.37%     31.07%     28.37%     7.92%   
                    014-2-3-56   45.75%     31.06%     27.75%     8.48%   
                    01-2-346-5   40.49%     30.98%     26.67%     8.88%   
                    03-1-26-45   27.13%     30.95%     25.41%     6.18%   
                    023-16-4-5   37.25%     30.88%     25.63%     2.74%   
                    0-13-246-5   35.22%     30.82%     28.06%     6.71%   
                    0-146-23-5   37.25%     30.75%     28.98%     6.73%   
                    03-15-2-46   26.32%     30.72%     24.48%     4.56%   
                    045-12-3-6   37.65%     30.71%     25.63%     7.34%   
                    04-1-235-6   33.60%     30.66%     26.65%     8.74%   
                    01-245-3-6   43.72%     30.65%     28.36%     9.61%   
                    035-1-2-46   26.32%     30.64%     23.83%     5.28%   
                    0-136-24-5   37.65%     30.63%     29.02%     6.58%   
                    02-1-34-56   28.34%     30.62%     23.68%     4.37%   
                    0-123-45-6   44.13%     30.61%     28.07%     8.07%   
                    0235-1-4-6   38.06%     30.60%     24.58%     4.42%   
                    06-13-2-45   29.15%     30.58%     26.23%     5.03%   
                    01-24-35-6   42.11%     30.54%     28.51%     9.80%   
                    0-134-26-5   38.06%     30.50%     28.86%     6.55%   
                    025-13-4-6   36.44%     30.45%     26.09%     3.94%   
                    0-134-2-56   34.82%     30.37%     28.11%     6.13%   
                    02-1-3-456   27.53%     30.34%     23.43%     3.71%   
                    015-2-34-6   42.51%     30.33%     27.07%     7.83%   
                    02-135-4-6   36.44%     30.32%     26.39%     3.77%   
                    014-2-36-5   46.56%     30.26%     26.71%     7.78%   
                    04-16-23-5   34.01%     30.19%     27.06%     6.26%   
                    0-15-234-6   33.60%     30.11%     27.12%     7.12%   
                    014-25-3-6   48.18%     30.11%     28.30%     8.99%   
                    01-23-46-5   42.11%     29.99%     27.22%     8.49%   
                    026-1-34-5   33.20%     29.84%     23.43%     3.65%   
                    015-24-3-6   44.53%     29.83%     27.67%     7.76%   
                    03-12-46-5   35.63%     29.82%     24.29%     5.82%   
                    03-16-2-45   28.34%     29.80%     25.67%     4.40%   
                    04-13-26-5   34.01%     29.78%     26.81%     5.69%   
                    012-3-45-6   53.85%     29.67%     25.92%     6.93%   
                    04-13-2-56   30.77%     29.64%     26.06%     5.27%   
                    02-16-34-5   32.79%     29.61%     24.69%     3.02%   
                    0146-2-3-5   52.23%     29.58%     27.05%     6.02%   
                    023-15-4-6   34.82%     29.56%     24.29%     2.22%   
                    0-1346-2-5   41.30%     29.54%     28.31%     5.28%   
                    0-13-245-6   34.01%     29.47%     27.74%     6.40%   
                    0-134-25-6   37.25%     29.43%     28.66%     6.64%   
                    06-1-234-5   32.39%     29.40%     24.78%     5.93%   
                    0-135-24-6   35.22%     29.37%     28.13%     6.27%   
                    0-145-23-6   34.41%     29.30%     27.81%     5.97%   
                    036-1-2-45   26.32%     29.28%     23.42%     4.38%   
                    02-14-3-56   32.39%     29.24%     24.92%     3.40%   
                    01-2-345-6   40.08%     29.23%     26.84%     8.52%   
                    024-1-3-56   32.79%     29.23%     23.27%     3.25%   
                    014-2-35-6   46.56%     29.15%     27.40%     8.07%   
                    04-136-2-5   36.84%     29.00%     26.85%     4.86%   
                    0123-4-5-6   65.18%     28.93%     25.84%     3.26%   
                    06-14-23-5   33.20%     28.89%     26.18%     5.38%   
                    04-15-23-6   31.58%     28.87%     25.72%     5.74%   
                    025-1-34-6   31.98%     28.85%     23.29%     3.83%   
                    04-13-25-6   33.20%     28.70%     26.61%     5.78%   
                    02-1-346-5   29.55%     28.66%     22.11%     2.98%   
                    03-1-2-456   24.29%     28.66%     23.13%     4.07%   
                    026-14-3-5   37.25%     28.46%     24.67%     2.68%   
                    03-1-24-56   27.13%     28.45%     23.98%     4.65%   
                    02-14-36-5   33.20%     28.45%     23.88%     2.71%   
                    024-1-36-5   33.60%     28.43%     22.23%     2.55%   
                    05-1-234-6   31.98%     28.38%     25.08%     6.15%   
                    02-15-34-6   30.36%     28.28%     23.35%     2.50%   
                    0145-2-3-6   48.99%     28.25%     26.34%     5.45%   
                    046-1-23-5   30.77%     28.22%     23.68%     4.71%   
                    0246-1-3-5   38.06%     28.22%     22.72%     2.11%   
                    06-13-24-5   32.39%     28.22%     25.56%     3.92%   
                    024-16-3-5   37.25%     28.21%     24.28%     1.89%   
                    0-1345-2-6   38.46%     28.16%     27.46%     4.68%   
                    02-146-3-5   37.25%     28.05%     25.05%     1.69%   
                    03-1-246-5   30.77%     28.00%     23.81%     4.37%   
                    05-14-23-6   32.79%     27.87%     26.48%     5.59%   
                    012-34-5-6   55.06%     27.81%     24.63%     5.90%   
                    01-23-45-6   41.70%     27.75%     27.07%     7.81%   
                    04-135-2-6   34.41%     27.75%     25.96%     4.55%   
                    03-14-26-5   32.39%     27.70%     25.36%     4.18%   
                    03-12-45-6   35.22%     27.58%     24.14%     5.15%   
                    03-14-2-56   29.15%     27.56%     24.61%     3.76%   
                    034-1-26-5   30.77%     27.56%     23.24%     4.07%   
                    025-14-3-6   36.03%     27.47%     24.52%     2.86%   
                    013-2-46-5   44.53%     27.44%     24.93%     3.65%   
                    03-16-24-5   31.58%     27.43%     24.99%     3.29%   
                    034-1-2-56   27.53%     27.43%     22.49%     3.65%   
                    02-14-35-6   33.20%     27.34%     24.57%     3.00%   
                    024-1-35-6   33.60%     27.32%     22.93%     2.85%   
                    06-134-2-5   35.63%     27.32%     25.44%     3.06%   
                    05-13-24-6   31.98%     27.20%     25.85%     4.14%   
                    0-1234-5-6   53.85%     27.16%     26.83%     6.05%   
                    0245-1-3-6   36.44%     27.06%     22.48%     2.01%   
                    036-1-24-5   29.55%     26.92%     22.74%     3.27%   
                    02-1-345-6   29.15%     26.91%     22.28%     2.62%   
                    024-15-3-6   34.82%     26.89%     22.94%     1.37%   
                    045-1-23-6   29.96%     26.88%     23.69%     4.47%   
                    046-13-2-5   31.98%     26.66%     23.69%     2.36%   
                    03-1-245-6   29.55%     26.65%     23.50%     4.07%   
                    04-123-5-6   46.56%     26.62%     25.22%     5.24%   
                    03-14-25-6   31.58%     26.62%     25.16%     4.27%   
                    02-145-3-6   34.41%     26.60%     23.87%     0.93%   
                    034-1-25-6   29.96%     26.48%     23.04%     4.16%   
                    034-16-2-5   31.98%     26.41%     23.50%     2.29%   
                    03-146-2-5   34.01%     26.37%     24.74%     2.04%   
                    05-134-2-6   35.22%     26.30%     25.73%     3.27%   
                    03-15-24-6   29.15%     26.11%     23.65%     2.78%   
                    02-13-46-5   32.39%     26.11%     22.66%     0.24%   
                    036-14-2-5   31.58%     26.03%     23.37%     2.37%   
                    035-1-24-6   29.15%     26.03%     23.00%     3.50%   
                    0124-3-5-6   64.78%     25.98%     24.31%     4.51%   
                    023-1-46-5   32.39%     25.78%     20.80%     -0.15%  
                    0346-1-2-5   30.36%     25.66%     21.13%     2.03%   
                    045-13-2-6   31.17%     25.32%     23.70%     2.11%   
                    013-2-45-6   44.13%     25.20%     24.77%     2.98%   
                    035-14-2-6   31.17%     25.14%     23.63%     2.60%   
                    034-15-2-6   29.55%     25.09%     22.16%     1.78%   
                    01-234-5-6   46.15%     25.01%     25.62%     6.37%   
                    03-145-2-6   31.17%     24.92%     23.57%     1.28%   
                    0345-1-2-6   29.55%     24.48%     21.18%     1.86%   
                    034-12-5-6   38.87%     24.19%     21.97%     3.04%   
                    03-124-5-6   43.72%     24.14%     23.28%     2.91%   
                    014-23-5-6   49.39%     23.99%     25.29%     4.99%   
                    02-13-45-6   31.98%     23.87%     22.51%     -0.44%  
                    023-1-45-6   31.98%     23.54%     20.65%     -0.82%  
                    013-24-5-6   47.37%     22.83%     24.10%     1.87%   
                    0134-2-5-6   53.04%     21.53%     23.00%     0.36%   
                    02-134-5-6   38.46%     20.61%     21.72%     -2.40%  
                    024-13-5-6   37.65%     20.60%     20.82%     -2.59%  
                    0234-1-5-6   38.87%     20.30%     18.89%     -3.04%  
                    023-14-5-6   37.25%     20.29%     20.60%     -2.82%  


                               Average F1 Score:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    0-1256-3-4   50.20%     45.11%     35.89%     18.28%  
                    0-126-35-4   44.94%     44.93%     35.54%     17.78%  
                    01-256-3-4   45.34%     42.43%     34.57%     17.23%  
                    0-16-235-4   36.44%     41.99%     34.48%     15.13%  
                    0-136-25-4   37.65%     40.40%     34.23%     13.12%  
                    0-13-256-4   35.63%     41.24%     33.95%     14.02%  
                    01-26-35-4   42.91%     41.40%     33.91%     16.25%  
                    0-125-36-4   41.70%     44.78%     33.87%     17.24%  
                    0-1-2356-4   37.65%     43.50%     33.86%     17.67%  
                    0-12-356-4   38.06%     45.36%     33.78%     17.68%  
                    016-25-3-4   47.37%     40.84%     33.57%     14.46%  
                    0-135-26-4   36.03%     40.22%     33.53%     12.72%  
                    05-126-3-4   44.53%     42.76%     33.51%     15.33%  
                    0-1356-2-4   39.68%     39.56%     33.51%     12.16%  
                    0-156-23-4   35.22%     40.36%     33.49%     12.69%  
                    0-15-236-4   34.82%     41.71%     33.09%     14.46%  
                    015-26-3-4   45.34%     40.68%     33.07%     14.21%  
                    01-25-36-4   42.11%     41.43%     33.01%     16.04%  
                    0-1236-4-5   55.06%     38.65%     32.99%     13.97%  
                    016-2-35-4   45.75%     39.88%     32.68%     13.55%  
                    01-2-356-4   41.30%     41.15%     32.47%     15.66%  
                    0-14-256-3   35.22%     38.26%     32.38%     12.94%  
                    0-1235-4-6   51.82%     37.43%     32.26%     13.80%  
                    06-125-3-4   41.70%     42.52%     32.24%     14.87%  
                    0-123-4-56   44.94%     38.96%     32.04%     13.00%  
                    0156-2-3-4   48.99%     39.33%     32.01%     11.94%  
                    0-146-25-3   36.03%     36.87%     32.00%     10.73%  
                    0-126-3-45   43.32%     38.48%     31.91%     13.26%  
                    06-12-35-4   37.25%     42.42%     31.80%     14.78%  
                    0-14-26-35   32.79%     37.23%     31.72%     11.95%  
                    01-235-4-6   46.56%     35.56%     31.64%     13.86%  
                    0-16-25-34   31.58%     38.43%     31.64%     12.06%  
                    01-236-4-5   47.37%     36.60%     31.59%     13.70%  
                    05-16-23-4   32.79%     38.46%     31.51%     11.16%  
                    05-12-36-4   36.84%     42.51%     31.40%     14.70%  
                    0-16-24-35   31.98%     36.97%     31.35%     11.07%  
                    05-136-2-4   35.63%     37.27%     31.30%     9.76%   
                    0-156-24-3   34.01%     36.71%     31.30%     10.15%  
                    015-2-36-4   42.91%     39.76%     31.28%     13.09%  
                    05-13-26-4   32.79%     38.05%     31.25%     10.59%  
                    0-16-245-3   33.60%     37.07%     31.20%     10.89%  
                    0-1-256-34   31.17%     39.64%     31.14%     13.91%  
                    0-146-2-35   34.41%     35.91%     31.10%     9.82%   
                    0-125-3-46   40.49%     39.46%     31.09%     13.69%  
                    05-1-236-4   33.20%     39.98%     31.05%     13.48%  
                    01-23-4-56   42.51%     36.10%     31.04%     12.74%  
                    0-145-26-3   34.01%     36.50%     31.02%     9.88%   
                    0-14-25-36   31.98%     37.27%     30.82%     11.75%  
                    06-1-235-4   32.79%     39.95%     30.80%     13.43%  
                    06-13-25-4   32.39%     37.99%     30.76%     10.46%  
                    0-156-2-34   31.98%     37.20%     30.69%     10.22%  
                    0-12-35-46   36.03%     39.36%     30.65%     13.60%  
                    056-12-3-4   37.65%     41.13%     30.65%     13.25%  
                    0-126-34-5   44.53%     36.61%     30.63%     12.23%  
                    016-23-4-5   48.58%     34.72%     30.56%     10.46%  
                    0-1456-2-3   36.44%     35.36%     30.53%     8.21%   
                    0-1246-3-5   52.23%     34.89%     30.52%     10.74%  
                    0-15-26-34   29.96%     38.18%     30.49%     11.45%  
                    0-14-2-356   31.17%     36.99%     30.28%     11.37%  
                    01-26-3-45   41.30%     34.94%     30.28%     11.72%  
                    01-25-3-46   40.89%     36.11%     30.23%     12.49%  
                    03-16-25-4   31.58%     37.21%     30.19%     9.83%   
                    0-15-246-3   32.39%     37.11%     30.18%     10.67%  
                    0-1-246-35   31.17%     37.54%     30.17%     12.15%  
                    0-1-2456-3   33.60%     37.83%     30.13%     12.30%  
                    0126-3-4-5   64.78%     37.17%     30.12%     11.20%  
                    06-135-2-4   33.60%     37.04%     30.11%     9.23%   
                    04-16-25-3   32.79%     36.31%     30.07%     10.26%  
                    0-124-3-56   43.32%     35.58%     29.98%     11.09%  
                    0-16-23-45   31.58%     34.17%     29.91%     9.09%   
                    012-3-4-56   54.66%     38.03%     29.89%     11.85%  
                    06-15-23-4   30.77%     38.16%     29.87%     10.43%  
                    015-23-4-6   45.75%     33.49%     29.86%     10.30%  
                    0-12-36-45   35.63%     38.23%     29.80%     12.63%  
                    03-1-256-4   31.17%     38.43%     29.70%     11.69%  
                    0-136-2-45   34.41%     32.99%     29.70%     7.69%   
                    05-14-26-3   32.39%     35.07%     29.69%     9.50%   
                    0-16-2-345   29.96%     35.66%     29.69%     9.79%   
                    05-123-4-6   45.34%     34.89%     29.67%     10.14%  
                    0-13-26-45   31.58%     33.76%     29.66%     8.52%   
                    0-1-235-46   31.58%     36.89%     29.65%     12.25%  
                    0-125-34-6   41.30%     35.34%     29.65%     11.98%  
                    0-1-24-356   29.15%     37.88%     29.65%     12.26%  
                    0-124-35-6   44.13%     33.67%     29.63%     10.69%  
                    0-13-25-46   31.17%     34.93%     29.61%     9.28%   
                    02-16-35-4   33.20%     37.93%     29.60%     8.57%   
                    0-1245-3-6   48.58%     33.53%     29.59%     10.10%  
                    04-1-256-3   32.39%     37.53%     29.58%     12.11%  
                    0-12-34-56   36.03%     37.15%     29.56%     12.29%  
                    025-16-3-4   36.03%     38.06%     29.55%     8.43%   
                    02-156-3-4   35.22%     37.67%     29.55%     7.64%   
                    012-35-4-6   55.47%     36.13%     29.55%     11.45%  
                    013-26-4-5   48.18%     33.69%     29.50%     8.32%   
                    0-14-235-6   36.44%     31.40%     29.46%     9.57%   
                    0-1-236-45   31.98%     35.69%     29.45%     11.41%  
                    0125-3-4-6   61.13%     35.98%     29.44%     11.14%  
                    0-1-26-345   28.74%     36.81%     29.43%     11.57%  
                    0-14-236-5   37.25%     32.44%     29.40%     9.41%   
                    06-123-4-5   45.75%     35.91%     29.37%     9.93%   
                    01-2-35-46   39.27%     35.15%     29.34%     11.58%  
                    05-16-24-3   31.58%     34.80%     29.32%     8.62%   
                    0-15-24-36   29.55%     36.76%     29.31%     10.26%  
                    0-12-3-456   35.22%     36.87%     29.31%     11.63%  
                    013-25-4-6   47.37%     32.61%     29.30%     8.41%   
                    03-156-2-4   31.98%     35.99%     29.25%     8.00%   
                    0-145-2-36   31.58%     35.57%     29.23%     8.76%   
                    06-14-25-3   31.98%     35.01%     29.19%     9.38%   
                    03-126-4-5   44.53%     35.39%     29.19%     10.00%  
                    04-16-2-35   31.17%     35.35%     29.17%     9.34%   
                    0-1-245-36   29.96%     37.30%     29.16%     11.55%  
                    04-156-2-3   33.20%     35.09%     29.12%     8.42%   
                    05-146-2-3   34.01%     33.74%     29.07%     7.37%   
                    04-126-3-5   45.75%     34.49%     29.07%     10.43%  
                    0-1-25-346   28.34%     37.48%     29.05%     12.02%  
                    03-15-26-4   29.96%     36.96%     29.05%     9.23%   
                    016-2-3-45   44.13%     33.43%     29.05%     9.03%   
                    0-136-24-5   37.65%     30.63%     29.02%     6.58%   
                    01-26-34-5   42.51%     33.08%     28.99%     10.70%  
                    0-146-23-5   37.25%     30.75%     28.98%     6.73%   
                    0-135-2-46   32.39%     33.98%     28.96%     8.05%   
                    0-124-36-5   44.13%     34.78%     28.94%     10.39%  
                    04-15-26-3   31.17%     36.06%     28.93%     9.65%   
                    04-1-26-35   29.96%     36.50%     28.92%     11.13%  
                    0-134-26-5   38.06%     30.50%     28.86%     6.55%   
                    0-14-23-56   32.39%     31.94%     28.85%     8.45%   
                    01-24-3-56   41.30%     32.45%     28.85%     10.20%  
                    012-36-4-5   55.47%     37.24%     28.85%     11.16%  
                    01-25-34-6   41.70%     32.00%     28.80%     10.78%  
                    013-2-4-56   44.94%     33.55%     28.75%     7.90%   
                    0-15-23-46   29.55%     35.10%     28.72%     9.24%   
                    056-13-2-4   31.17%     35.74%     28.71%     8.02%   
                    05-16-2-34   29.55%     35.30%     28.71%     8.69%   
                    056-1-23-4   29.96%     37.30%     28.70%     10.37%  
                    01-246-3-5   44.94%     32.00%     28.68%     9.92%   
                    0-134-25-6   37.25%     29.43%     28.66%     6.64%   
                    035-16-2-4   31.17%     35.73%     28.66%     8.17%   
                    05-12-3-46   35.63%     37.19%     28.62%     11.15%  
                    0136-2-4-5   52.63%     32.52%     28.57%     6.57%   
                    01-24-35-6   42.11%     30.54%     28.51%     9.80%   
                    015-2-3-46   41.70%     34.44%     28.50%     9.54%   
                    014-26-3-5   48.99%     31.19%     28.50%     8.90%   
                    01-2-36-45   38.87%     34.02%     28.49%     10.61%  
                    0-16-234-5   36.03%     31.44%     28.46%     7.64%   
                    05-1-26-34   28.34%     36.45%     28.45%     10.48%  
                    035-1-26-4   29.96%     36.88%     28.40%     9.95%   
                    016-24-3-5   47.37%     31.07%     28.37%     7.92%   
                    0256-1-3-4   37.25%     38.45%     28.37%     9.36%   
                    01-245-3-6   43.72%     30.65%     28.36%     9.61%   
                    026-15-3-4   34.82%     37.73%     28.36%     7.73%   
                    026-1-35-4   33.60%     38.16%     28.34%     9.20%   
                    0-1346-2-5   41.30%     29.54%     28.31%     5.28%   
                    014-25-3-6   48.18%     30.11%     28.30%     8.99%   
                    06-14-2-35   30.36%     34.05%     28.30%     8.47%   
                    01-2-34-56   39.27%     32.94%     28.24%     10.27%  
                    0-13-24-56   31.58%     31.27%     28.23%     6.99%   
                    0-123-46-5   44.53%     32.85%     28.22%     8.75%   
                    03-125-4-6   41.30%     34.13%     28.21%     9.76%   
                    06-12-3-45   35.63%     35.97%     28.17%     10.26%  
                    0-15-2-346   27.94%     36.09%     28.17%     9.63%   
                    0-12-345-6   36.84%     33.44%     28.16%     10.54%  
                    05-1-246-3   30.77%     35.38%     28.14%     9.70%   
                    0-135-24-6   35.22%     29.37%     28.13%     6.27%   
                    03-12-4-56   36.03%     35.93%     28.12%     10.07%  
                    0-134-2-56   34.82%     30.37%     28.11%     6.13%   
                    04-125-3-6   42.51%     33.23%     28.08%     10.18%  
                    0-123-45-6   44.13%     30.61%     28.07%     8.07%   
                    0-13-246-5   35.22%     30.82%     28.06%     6.71%   
                    0135-2-4-6   49.80%     31.33%     28.02%     6.46%   
                    04-1-25-36   29.15%     36.53%     28.02%     10.92%  
                    01-2-3-456   38.46%     32.66%     28.00%     9.61%   
                    04-12-3-56   37.25%     35.03%     27.99%     10.49%  
                    0-12-346-5   37.25%     35.19%     27.98%     10.90%  
                    06-1-25-34   27.94%     36.39%     27.96%     10.35%  
                    036-1-25-4   29.55%     36.69%     27.94%     9.81%   
                    02-1-356-4   30.36%     38.83%     27.90%     9.76%   
                    05-14-2-36   29.96%     34.14%     27.90%     8.39%   
                    01-24-36-5   42.11%     31.66%     27.81%     9.50%   
                    0-145-23-6   34.41%     29.30%     27.81%     5.97%   
                    016-2-34-5   45.34%     31.56%     27.77%     8.00%   
                    014-2-3-56   45.75%     31.06%     27.75%     8.48%   
                    0-13-245-6   34.01%     29.47%     27.74%     6.40%   
                    0-1-2-3456   27.53%     35.74%     27.69%     10.53%  
                    06-15-24-3   29.55%     34.50%     27.68%     7.89%   
                    015-24-3-6   44.53%     29.83%     27.67%     7.76%   
                    06-1-24-35   28.34%     34.94%     27.67%     9.36%   
                    04-12-35-6   38.06%     33.13%     27.65%     10.09%  
                    05-124-3-6   43.72%     31.51%     27.60%     8.24%   
                    06-145-2-3   31.58%     33.31%     27.60%     6.39%   
                    02-15-36-4   30.77%     37.72%     27.57%     7.75%   
                    06-1-245-3   29.96%     35.04%     27.52%     9.18%   
                    025-1-36-4   32.39%     38.29%     27.50%     9.09%   
                    04-1-2-356   28.34%     36.26%     27.47%     10.54%  
                    0-1345-2-6   38.46%     28.16%     27.46%     4.68%   
