                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                     01-245-36   44.49%     39.91%     39.01%     10.86%  
                     0456-1-23   37.83%     40.77%     36.99%     10.77%  
                     016-23-45   48.10%     40.46%     38.90%     10.77%  
                     014-26-35   47.91%     40.52%     39.07%     10.71%  
                     035-12-46   41.06%     42.03%     37.36%     10.60%  
                     01-2356-4   51.52%     36.40%     37.14%     10.57%  
                     0-1246-35   51.14%     42.87%     38.48%     10.20%  
                     01-2346-5   51.52%     36.59%     36.96%     10.18%  
                     023-1-456   39.54%     41.68%     37.24%     10.15%  
                     0145-2-36   52.66%     39.55%     38.79%     10.04%  
                     045-123-6   47.91%     40.69%     37.72%     9.94%   
                     015-2-346   46.39%     39.50%     38.22%     9.68%   
                     02-1-3456   36.88%     40.89%     36.50%     9.67%   
                     0135-2-46   52.85%     41.07%     39.39%     9.66%   
                     01-25-346   42.40%     38.86%     37.63%     9.61%   
                     06-1-2345   38.40%     39.97%     36.33%     9.54%   
                     0-15-2346   40.49%     41.77%     37.74%     9.51%   
                     05-1-2346   38.59%     39.75%     35.99%     9.49%   
                     0-16-2345   39.73%     41.75%     37.26%     9.45%   
                     045-1-236   36.50%     39.59%     35.88%     9.38%   
                     046-1-235   36.69%     39.77%     36.16%     9.35%   
                     0146-2-35   52.28%     39.55%     38.07%     9.28%   
                     06-12-345   39.16%     40.42%     36.00%     9.14%   
                     06-145-23   39.73%     40.33%     38.55%     8.98%   
                     016-2-345   45.63%     39.32%     37.34%     8.93%   
                     04-12-356   38.97%     40.04%     35.93%     8.92%   
                     0-1245-36   50.38%     42.19%     38.59%     8.90%   
                     0-126-345   43.16%     42.23%     36.83%     8.88%   
                     012-356-4   57.60%     35.91%     35.32%     8.85%   
                     046-12-35   40.30%     40.17%     35.85%     8.84%   
                     05-146-23   39.35%     40.05%     37.79%     8.84%   
                     015-246-3   49.81%     38.40%     37.69%     8.83%   
                     0123-46-5   66.35%     36.85%     35.82%     8.72%   
                     0125-3-46   62.93%     40.44%     38.00%     8.72%   
                     04-1-2356   38.02%     38.78%     35.30%     8.72%   
                     035-124-6   46.77%     40.44%     37.58%     8.72%   
                     06-14-235   38.02%     39.94%     37.47%     8.69%   
                     0345-12-6   42.97%     39.73%     36.27%     8.67%   
                     0235-1-46   42.59%     40.54%     36.53%     8.67%   
                     05-14-236   38.02%     39.73%     37.13%     8.66%   
                     05-12-346   38.78%     39.72%     35.57%     8.48%   
                     014-236-5   52.47%     35.90%     36.55%     8.38%   
                     0-1234-56   52.09%     41.16%     37.88%     8.36%   
                     0145-26-3   53.80%     37.74%     37.28%     8.33%   
                     05-1234-6   52.85%     40.53%     38.12%     8.29%   
                     0-1236-45   51.33%     41.10%     36.84%     8.26%   
                     045-12-36   39.54%     39.37%     35.45%     8.22%   
                     01345-2-6   60.27%     39.55%     39.15%     8.17%   
                     06-123-45   45.82%     39.17%     35.94%     8.17%   
                     06-124-35   44.49%     40.31%     36.83%     8.12%   
                     015-24-36   46.01%     38.45%     37.59%     8.10%   
                     01245-3-6   72.62%     39.14%     38.12%     8.10%   
                     04-1235-6   52.09%     39.56%     37.30%     8.00%   
                     015-236-4   51.52%     35.26%     36.16%     7.85%   
                     013-245-6   48.86%     39.15%     38.50%     7.84%   
                     0456-12-3   43.54%     38.32%     34.58%     7.76%   
                     0-125-346   42.78%     41.66%     37.02%     7.70%   
                     056-14-23   36.69%     38.94%     36.83%     7.67%   
                     014-25-36   46.20%     37.98%     37.20%     7.67%   
                     01456-2-3   59.51%     36.96%     36.49%     7.45%   
                     05-124-36   43.92%     39.48%     36.35%     7.44%   
                     013-25-46   46.20%     39.44%     37.68%     7.43%   
                     035-1-246   35.17%     38.32%     34.78%     7.38%   
                     016-24-35   45.44%     38.41%     36.76%     7.36%   
                     0-13456-2   48.29%     40.34%     37.98%     7.34%   
                     0-13-2456   38.78%     40.54%     36.71%     7.33%   
                     0-12456-3   58.37%     40.17%     37.00%     7.28%   
                     012-346-5   56.84%     34.81%     34.08%     7.25%   
                     0135-24-6   53.04%     38.68%     38.21%     7.23%   
                     0124-3-56   63.31%     37.16%     35.94%     7.15%   
                     046-15-23   35.93%     39.08%     36.19%     7.12%   
                     023-145-6   45.06%     39.26%     37.94%     7.11%   
                     0146-23-5   55.32%     35.35%     36.02%     7.10%   
                     045-16-23   35.17%     38.88%     35.44%     7.06%   
                     03456-1-2   38.59%     37.54%     33.94%     7.03%   
                     0-135-246   39.54%     40.50%     37.41%     7.02%   
                     03-1-2456   36.31%     37.91%     34.56%     7.00%   
                     013-26-45   46.58%     37.93%     36.60%     6.92%   
                     0235-14-6   45.44%     38.98%     37.09%     6.86%   
                     03-1245-6   50.57%     39.54%     37.33%     6.84%   
                     01235-4-6   74.52%     34.73%     35.33%     6.73%   
                     0-1345-26   42.59%     40.21%     37.75%     6.73%   
                     014-256-3   48.67%     36.76%     36.25%     6.65%   
                     04-123-56   44.68%     37.51%     34.87%     6.57%   
                     02345-1-6   47.34%     38.64%     35.75%     6.52%   
                     03-125-46   42.40%     40.35%     36.31%     6.49%   
                     016-235-4   50.38%     34.60%     35.20%     6.46%   
                     023-15-46   39.73%     39.74%     36.34%     6.41%   
                     02-14-356   36.69%     38.74%     36.23%     6.35%   
                     012-34-56   53.99%     34.02%     33.62%     6.08%   
                     056-1-234   34.60%     37.31%     34.17%     6.06%   
                     02-13-456   36.31%     39.78%     36.12%     6.06%   
                     04-15-236   35.93%     37.81%     35.03%     5.95%   
                     04-16-235   35.36%     37.78%     34.55%     5.86%   
                     036-12-45   39.16%     37.06%     33.53%     5.63%   
                     035-146-2   38.02%     37.31%     35.11%     5.58%   
                     0-156-234   37.83%     39.75%     36.14%     5.57%   
                     035-14-26   35.17%     37.41%     34.91%     5.55%   
                     03-124-56   43.35%     37.45%     34.84%     5.46%   
                     05-1246-3   50.57%     37.32%     34.66%     5.44%   
                     016-245-3   47.34%     36.17%     35.39%     5.44%   
                     0345-1-26   34.22%     36.66%     33.27%     5.43%   
                     0123-4-56   65.02%     32.77%     33.17%     5.40%   
                     01-256-34   42.21%     33.87%     34.33%     5.39%   
                     02-146-35   39.35%     37.93%     35.66%     5.27%   
                     04-126-35   41.63%     38.22%     34.15%     5.19%   
                     03-1456-2   41.06%     36.91%     35.41%     5.14%   
                     0124-36-5   63.50%     34.18%     34.05%     5.12%   
                     013-24-56   45.63%     36.47%     35.81%     5.08%   
                     0126-3-45   61.60%     36.65%     34.52%     5.04%   
                     02-135-46   39.16%     38.97%     36.44%     4.92%   
                     024-1-356   35.55%     37.52%     34.19%     4.90%   
                     06-15-234   35.17%     37.62%     34.85%     4.86%   
                     06-1245-3   50.38%     37.47%     35.25%     4.82%   
                     0356-14-2   36.88%     36.61%     34.41%     4.80%   
                     015-26-34   44.87%     33.92%     34.35%     4.76%   
                     03-145-26   36.88%     36.89%     35.21%     4.76%   
                     05-16-234   34.60%     37.38%     34.03%     4.74%   
                     02-145-36   39.16%     37.37%     35.94%     4.74%   
                     0-12346-5   60.46%     36.10%     34.31%     4.73%   
                     0156-23-4   53.04%     34.10%     34.99%     4.68%   
                     0125-34-6   60.84%     35.32%     35.09%     4.67%   
                     02-1345-6   45.06%     38.05%     37.21%     4.66%   
                     023-14-56   39.92%     36.79%     34.90%     4.64%   
                     056-124-3   45.25%     36.47%     34.08%     4.59%   
                     026-1-345   35.55%     37.05%     33.32%     4.56%   
                     0146-25-3   51.71%     35.20%     34.69%     4.53%   
                     0456-13-2   36.31%     37.04%     33.97%     4.51%   
                     0236-1-45   41.25%     36.48%     33.11%     4.47%   
                     04-156-23   35.93%     37.45%     34.94%     4.45%   
                     05-13-246   34.98%     37.34%     34.44%     4.38%   
                     06-1345-2   41.44%     37.30%     35.92%     4.36%   
                     0246-1-35   39.54%     37.18%     33.68%     4.22%   
                     0356-1-24   34.22%     35.77%     32.67%     4.19%   
                     016-234-5   49.05%     33.41%     33.79%     4.18%   
                     03-126-45   41.63%     37.01%     33.23%     4.13%   
                     03-15-246   34.41%     36.73%     34.04%     4.07%   
                     04-125-36   41.06%     37.50%     34.28%     3.99%   
                     045-126-3   43.54%     36.47%     32.93%     3.88%   
                     046-123-5   47.53%     33.59%     32.17%     3.85%   
                     0134-2-56   50.38%     36.55%     35.99%     3.78%   
                     013-246-5   49.62%     33.44%     34.01%     3.78%   
                     02-16-345   34.22%     36.97%     33.39%     3.74%   
                     0134-25-6   51.14%     37.12%     36.68%     3.71%   
                     036-145-2   37.26%     35.84%     34.51%     3.63%   
                     026-14-35   38.02%     36.98%     34.49%     3.60%   
                     01234-5-6   74.14%     34.71%     35.02%     3.56%   
                     046-135-2   37.07%     36.50%     34.39%     3.47%   
                     0-12356-4   58.94%     35.38%     33.78%     3.42%   
                     023-16-45   38.40%     36.28%     33.05%     3.42%   
                     02-1456-3   44.49%     35.59%     34.62%     3.41%   
                     025-1-346   34.60%     36.10%     32.96%     3.40%   
                     0125-36-4   61.79%     33.37%     33.45%     3.37%   
                     0136-2-45   49.81%     36.42%     35.06%     3.34%   
                     036-1-245   32.70%     35.21%     32.43%     3.31%   
                     046-125-3   43.73%     36.56%     33.47%     3.30%   
                     045-13-26   33.46%     36.28%     33.33%     3.26%   
                     0126-35-4   61.79%     33.63%     32.92%     3.24%   
                     02-15-346   34.41%     36.51%     33.78%     3.19%   
                     0-1356-24   39.92%     38.11%     35.30%     3.11%   
                     06-1235-4   52.09%     33.28%     32.70%     3.11%   
                     0156-24-3   50.19%     35.07%     34.45%     3.07%   
                     0-136-245   36.50%     38.10%     34.71%     3.03%   
                     0245-1-36   38.21%     36.14%     33.30%     3.00%   
                     034-12-56   37.07%     34.52%     32.06%     2.97%   
                     0345-16-2   34.41%     35.53%     32.36%     2.97%   
                     03-14-256   33.84%     35.59%     33.43%     2.92%   
                     056-123-4   46.77%     32.31%     31.59%     2.84%   
                     0-134-256   36.88%     37.96%     35.03%     2.82%   
                     0356-12-4   42.78%     32.36%     30.80%     2.79%   
                     0135-26-4   52.85%     32.21%     33.33%     2.59%   
                     025-13-46   36.69%     37.42%     34.41%     2.52%   
                     035-16-24   32.70%     35.44%     32.27%     2.47%   
                     04-135-26   35.55%     35.64%     33.69%     2.45%   
                     025-14-36   36.88%     35.88%     34.08%     2.43%   
                     056-12-34   37.45%     32.94%     30.95%     2.42%   
                     06-13-245   33.65%     35.99%     33.45%     2.41%   
                     0-1346-25   39.92%     37.51%     34.83%     2.40%   
                     05-1346-2   39.92%     36.30%     34.39%     2.40%   
                     0234-1-56   39.35%     35.24%     32.57%     2.26%   
                     03-146-25   35.36%     34.90%     33.06%     2.25%   
                     06-1234-5   52.28%     33.46%     32.63%     2.25%   
                     06-135-24   35.74%     35.84%     33.97%     2.21%   
                     0234-15-6   42.02%     36.63%     34.57%     2.21%   
                     034-125-6   41.83%     35.83%     33.75%     2.12%   
                     05-134-26   35.55%     36.16%     34.02%     2.12%   
                     02456-1-3   44.87%     34.80%     32.12%     2.00%   
                     03-16-245   32.51%     35.13%     32.23%     1.98%   
                     05-1236-4   50.95%     32.54%     31.42%     1.70%   
                     024-135-6   40.87%     36.19%     34.96%     1.66%   
                     045-136-2   35.17%     35.49%     32.75%     1.52%   
                     0156-2-34   47.91%     32.35%     32.72%     1.44%   
                     03-1246-5   50.19%     32.32%     31.26%     1.43%   
                     026-145-3   41.83%     34.52%     33.46%     1.38%   
                     024-16-35   35.55%     35.67%     32.51%     1.33%   
                     0245-13-6   40.87%     36.12%     34.19%     1.28%   
                     01246-3-5   71.67%     31.51%     31.69%     1.27%   
                     0346-15-2   34.03%     34.28%     32.02%     1.10%   
                     036-14-25   32.89%     33.94%     32.16%     1.09%   
                     0346-1-25   32.13%     33.47%     30.71%     1.09%   
                     013-256-4   47.53%     31.16%     32.18%     1.07%   
                     04-1356-2   38.59%     35.01%     33.19%     0.99%   
                     016-25-34   42.59%     31.34%     31.65%     0.98%   
                     056-134-2   35.74%     34.96%     33.26%     0.98%   
                     023-146-5   44.11%     31.91%     31.70%     0.93%   
                     05-126-34   40.11%     33.04%     30.70%     0.93%   
                     035-126-4   43.92%     32.06%     30.29%     0.90%   
                     046-13-25   32.51%     34.54%     31.87%     0.84%   
                     056-13-24   32.51%     34.38%     32.08%     0.80%   
                     024-15-36   35.55%     35.07%     32.85%     0.76%   
                     025-146-3   40.87%     33.98%     32.77%     0.75%   
                     0346-12-5   41.44%     31.17%     29.62%     0.64%   
                     036-124-5   45.06%     31.62%     30.73%     0.58%   
                     04-1236-5   50.38%     31.75%     30.54%     0.54%   
                     02356-1-4   46.96%     30.98%     29.86%     0.54%   
                     04-13-256   32.32%     34.28%     31.73%     0.52%   
                     036-15-24   32.13%     33.92%     31.73%     0.50%   
                     06-125-34   40.11%     33.17%     31.32%     0.41%   
                     034-1-256   30.42%     32.62%     30.31%     0.37%   
                     0-1256-34   45.44%     35.24%     32.44%     0.33%   
                     025-134-6   40.11%     35.60%     34.41%     0.27%   
                     05-136-24   34.03%     34.79%     32.26%     0.20%   
                     026-13-45   36.50%     34.46%     31.87%     0.14%   
                     02-134-56   37.26%     34.62%     33.24%     0.12%   
                     02-136-45   36.69%     34.71%     32.26%     0.04%   
                     0134-26-5   51.71%     31.76%     32.58%     0.03%   
                     03-156-24   33.27%     34.20%     31.89%     -0.02%  
                     04-1256-3   46.39%     34.86%     32.06%     -0.17%  
                     06-134-25   34.41%     34.46%     32.63%     -0.25%  
                     034-15-26   30.99%     32.85%     31.05%     -0.32%  
                     0236-14-5   44.30%     31.07%     30.66%     -0.51%  
                     0246-15-3   40.87%     33.65%     31.61%     -0.52%  
                     0256-14-3   40.87%     33.51%     32.03%     -0.60%  
                     0235-16-4   42.78%     30.54%     29.57%     -0.86%  
                     02346-1-5   46.39%     30.79%     29.40%     -0.87%  
                     01356-2-4   57.41%     30.91%     32.03%     -0.88%  
                     024-13-56   35.55%     33.66%     31.75%     -0.90%  
                     0245-16-3   39.54%     33.21%     30.89%     -1.18%  
                     01346-2-5   57.60%     31.11%     31.96%     -1.70%  
                     036-125-4   42.78%     30.43%     29.55%     -1.71%  
                     04-136-25   32.70%     32.89%     30.59%     -1.92%  
                     034-156-2   32.51%     32.07%     30.51%     -1.96%  
                     0236-15-4   42.78%     29.93%     29.44%     -2.07%  
                     0126-34-5   59.70%     27.67%     28.59%     -2.17%  
                     0136-24-5   50.19%     30.18%     30.86%     -2.25%  
                     023-156-4   41.25%     30.09%     29.74%     -2.31%  
                     024-156-3   38.21%     32.49%     30.80%     -2.60%  
                     034-16-25   29.28%     30.90%     28.84%     -2.79%  
                     0256-1-34   35.93%     29.95%     28.55%     -2.83%  
                     03-1256-4   46.58%     30.64%     29.54%     -3.03%  
                     0136-25-4   49.43%     29.06%     30.08%     -3.22%  
                     02-1346-5   42.97%     29.98%     30.20%     -3.35%  
                     026-15-34   34.41%     29.88%     28.95%     -3.37%  
                     02-156-34   34.41%     30.15%     29.37%     -3.38%  
                     034-126-5   41.25%     28.64%     27.65%     -3.40%  
                     02-1356-4   42.21%     29.47%     29.88%     -3.60%  
                     01236-4-5   72.24%     26.61%     28.37%     -3.65%  
                     026-135-4   40.68%     29.06%     29.42%     -3.78%  
                     0234-16-5   40.87%     29.32%     28.26%     -3.95%  
                     025-16-34   33.27%     29.39%     28.19%     -3.98%  
                     0246-13-5   41.06%     29.25%     28.60%     -4.22%  
                     01256-3-4   68.63%     30.26%     30.63%     -4.30%  
                     026-134-5   40.11%     28.79%     28.86%     -5.27%  
                     0256-13-4   39.54%     27.98%     27.81%     -5.86%  
                     025-136-4   38.40%     27.76%     27.77%     -6.29%  
                     024-136-5   38.59%     28.08%     27.76%     -6.39%  
