character,actual,predicted
1H4_Falstaff,fool,protag
1H4_HenryIV,other,other
1H4_HenryV,protag,other
1H4_Hotspur,antag,other
1H4_Worcester,other,other
1H6_Charles,antag,other
1H6_Gloucester,other,protag
1H6_HenryVI,protag,other
1H6_Pucelle,other,other
1H6_Suffolk,other,other
1H6_Talbot,other,other
1H6_York,other,other
2H4_Archbishop,other,other
2H4_ChiefJustice,antag,other
2H4_Falstaff,fool,antag
2H4_HenryIV,other,other
2H4_HenryV,protag,other
2H4_MistressQuickly,other,fool
2H4_Shallow,other,fool
2H6_Cade,other,protag
2H6_Gloucester,other,protag
2H6_HenryVI,other,other
2H6_QueenMargaret,other,other
2H6_Suffolk,other,protag
2H6_Warwick,other,antag
2H6_York,other,antag
3H6_Clifford,other,protag
3H6_EdwardIV,other,protag
3H6_HenryVI,other,other
3H6_QueenMargaret,other,protag
3H6_RichardIII,other,protag
3H6_Warwick,other,other
3H6_York,other,protag
AWW_Bertram,antag,other
AWW_Countess,other,antag
AWW_Diana,other,other
AWW_Fool,fool,fool
AWW_Helen,protag,other
AWW_King,other,protag
AWW_LORDS.DUMAINE.1,other,antag
AWW_Lafew,other,fool
AWW_Parolles,other,other
AYL_Celia,other,fool
AYL_Jaques,other,other
AYL_Oliver,other,other
AYL_Orlando,other,other
AYL_Rosalind,protag,fool
AYL_Touchstone,other,antag
Ado_Beatrice,protag,other
Ado_Benedick,other,fool
Ado_Claudio,other,other
Ado_Dogberry,fool,fool
Ado_DonPedro,other,other
Ado_Leonato,other,fool
Ant_Antony,protag,protag
Ant_Cleopatra,other,other
Ant_Enobarbus,other,fool
Ant_Octavius,antag,other
Cor_Aufidius,other,other
Cor_Cominius,other,other
Cor_Coriolanus,protag,protag
Cor_Menenius,other,antag
Cor_TRIBUNES.Brutus,antag,other
Cor_TRIBUNES.Sicinius,other,other
Cor_Volumnia,other,protag
Cym_Belarius,other,other
Cym_Cloten,fool,antag
Cym_Cymbeline,other,other
Cym_Guiderius,other,fool
Cym_Iachimo,antag,other
Cym_Imogen,protag,fool
Cym_Pisanio,other,fool
Cym_Posthumus,other,fool
Cym_Queen,other,fool
Err_Adriana,other,other
Err_AntipholusOfEphesus,antag,other
Err_AntipholusOfSyracuse,protag,other
Err_DromioOfEphesus,fool,fool
Err_DromioOfSyracuse,fool,fool
Err_Egeon,other,other
H5_BishopOfCanterbury,other,antag
H5_Chorus,other,other
H5_Fluellen,other,antag
H5_HenryV,protag,other
H5_Pistol,other,other
H8_Buckingham,other,antag
H8_Chamberlain,other,other
H8_Cranmer,other,fool
H8_HenryVIII,protag,antag
H8_Katherine,other,other
H8_Norfolk,other,other
H8_Wolsey,antag,other
Ham_Claudius,antag,other
Ham_Gertrude,other,other
Ham_Hamlet,protag,other
Ham_Horatio,other,other
Ham_Laertes,other,other
Ham_Ophelia,other,other
Ham_Polonius,other,other
JC_Antony,antag,other
JC_Brutus,protag,protag
JC_Caesar,other,protag
