                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    0-123-46-5   57.94%     37.97%     34.11%     16.75%  
                    0-134-2-56   46.03%     33.61%     34.08%     13.46%  
                    034-1-25-6   45.24%     35.43%     34.07%     15.99%  
                    035-1-26-4   40.48%     37.18%     34.06%     15.58%  
                    016-2-3-45   53.97%     38.00%     34.03%     17.27%  
                    015-2-34-6   60.32%     37.14%     33.95%     17.96%  
                    0-126-35-4   48.41%     40.31%     33.92%     15.97%  
                    01-23-4-56   58.73%     35.81%     33.86%     17.94%  
                    01-26-3-45   53.97%     37.89%     33.86%     17.83%  
                    03-156-2-4   40.48%     36.62%     33.83%     13.81%  
                    014-2-3-56   61.11%     36.67%     33.83%     17.77%  
                    0256-1-3-4   46.83%     40.23%     33.79%     15.60%  
                    0146-2-3-5   61.90%     36.74%     33.77%     17.27%  
                    0346-1-2-5   44.44%     34.55%     33.77%     16.22%  
                    025-16-3-4   46.83%     40.33%     33.75%     15.55%  
                    03-1-2-456   38.10%     35.62%     33.74%     15.15%  
                    06-12-35-4   48.41%     40.02%     33.73%     16.56%  
                    01-246-3-5   57.14%     37.22%     33.72%     17.57%  
                    06-13-24-5   44.44%     33.81%     33.71%     13.88%  
                    03-15-26-4   40.48%     36.49%     33.65%     13.97%  
                    0-1245-3-6   59.52%     38.17%     33.58%     14.25%  
                    02-14-36-5   46.03%     39.88%     33.58%     14.12%  
                    06-134-2-5   46.03%     33.18%     33.56%     12.83%  
                    0-134-26-5   46.03%     33.31%     33.55%     12.78%  
                    014-2-35-6   61.90%     36.04%     33.51%     17.54%  
                    016-23-4-5   58.73%     35.62%     33.51%     16.70%  
                    01-24-3-56   56.35%     36.76%     33.42%     17.17%  
                    0-125-34-6   54.76%     37.75%     33.38%     16.05%  
                    0-1235-4-6   64.29%     36.11%     33.32%     16.22%  
                    02-1-346-5   44.44%     39.32%     33.32%     15.80%  
                    014-26-3-5   61.11%     36.37%     33.30%     17.09%  
                    046-12-3-5   52.38%     38.42%     33.26%     16.48%  
                    0345-1-2-6   45.24%     34.32%     33.18%     15.10%  
                    036-1-2-45   38.89%     34.11%     33.17%     14.59%  
                    01-2-34-56   54.76%     35.72%     33.16%     17.30%  
                    034-15-2-6   45.24%     34.09%     33.14%     13.94%  
                    01-24-35-6   57.14%     36.14%     33.11%     16.93%  
                    04-12-3-56   51.59%     38.11%     33.10%     16.18%  
                    045-12-3-6   53.97%     38.97%     33.10%     16.39%  
                    016-24-3-5   56.35%     36.58%     33.06%     15.93%  
                    013-2-46-5   59.52%     35.92%     33.05%     14.13%  
                    0-126-3-45   47.62%     38.25%     32.90%     14.55%  
                    01-2-345-6   55.56%     35.03%     32.81%     16.87%  
                    016-2-34-5   54.76%     35.54%     32.80%     16.06%  
                    04-12-35-6   52.38%     37.49%     32.79%     15.95%  
                    04-126-3-5   51.59%     37.97%     32.78%     14.95%  
                    06-12-3-45   47.62%     37.97%     32.71%     15.14%  
                    026-15-3-4   44.44%     39.01%     32.68%     12.99%  
                    05-124-3-6   55.56%     37.78%     32.67%     13.70%  
                    02-156-3-4   44.44%     39.07%     32.66%     12.90%  
                    0245-1-3-6   53.17%     36.94%     32.65%     15.08%  
                    01-26-34-5   54.76%     35.43%     32.63%     16.61%  
                    034-1-2-56   42.06%     32.93%     32.60%     14.25%  
                    02-1-3-456   42.06%     38.07%     32.57%     14.24%  
                    03-14-25-6   43.65%     33.27%     32.53%     12.16%  
                    01-23-45-6   58.73%     33.13%     32.53%     16.29%  
                    012-36-4-5   69.84%     41.28%     32.47%     15.80%  
                    0-1246-3-5   53.97%     36.60%     32.40%     12.66%  
                    0-124-3-56   53.17%     36.48%     32.39%     13.18%  
                    013-25-4-6   61.90%     34.67%     32.39%     13.27%  
                    03-1-245-6   42.86%     33.54%     32.37%     13.36%  
                    035-1-24-6   42.86%     33.38%     32.28%     13.27%  
                    05-12-34-6   50.79%     37.24%     32.27%     15.09%  
                    0-1236-4-5   58.73%     34.59%     32.25%     14.53%  
                    05-123-4-6   59.52%     35.52%     32.25%     14.67%  
                    034-16-2-5   42.06%     32.78%     32.22%     13.38%  
                    036-1-24-5   41.27%     32.68%     32.20%     13.25%  
                    0-124-35-6   53.97%     35.86%     32.08%     12.94%  
                    034-1-26-5   42.06%     32.64%     32.07%     13.57%  
                    035-14-2-6   43.65%     32.62%     32.01%     11.72%  
                    0-12-34-56   48.41%     35.94%     31.99%     14.56%  
                    0-123-4-56   57.14%     34.22%     31.97%     14.14%  
                    014-23-5-6   65.87%     31.61%     31.96%     15.55%  
                    036-14-2-5   42.06%     31.93%     31.92%     11.70%  
                    03-16-2-45   37.30%     32.79%     31.92%     12.44%  
                    024-15-3-6   50.79%     36.00%     31.90%     12.73%  
                    06-124-3-5   53.17%     36.05%     31.88%     12.54%  
                    03-15-24-6   42.86%     32.69%     31.87%     11.65%  
                    0135-2-4-6   65.08%     33.73%     31.87%     12.46%  
                    026-1-35-4   42.06%     37.22%     31.82%     13.07%  
                    02-16-35-4   42.06%     37.29%     31.78%     12.95%  
                    03-1-26-45   37.30%     32.65%     31.77%     12.63%  
                    0-126-34-5   48.41%     35.79%     31.67%     13.33%  
                    0-12-345-6   49.21%     35.24%     31.64%     14.14%  
                    03-1-246-5   40.48%     31.98%     31.63%     12.38%  
                    025-1-34-6   47.62%     35.35%     31.56%     13.55%  
                    025-14-3-6   50.00%     35.63%     31.55%     11.88%  
                    06-12-34-5   48.41%     35.51%     31.48%     13.92%  
                    03-145-2-6   43.65%     31.79%     31.48%     9.99%   
                    06-123-4-5   57.14%     33.79%     31.45%     13.50%  
                    0246-1-3-5   48.41%     35.00%     31.41%     12.99%  
                    01-234-5-6   61.90%     31.56%     31.36%     15.19%  
                    024-1-3-56   47.62%     34.84%     31.36%     13.05%  
                    03-1-24-56   39.68%     31.52%     31.33%     11.97%  
                    03-146-2-5   41.27%     30.99%     31.17%     10.40%  
                    0136-2-4-5   60.32%     32.52%     31.17%     11.85%  
                    03-14-2-56   40.48%     30.77%     31.06%     10.42%  
                    024-1-35-6   48.41%     34.21%     31.04%     12.81%  
                    02-13-46-5   46.83%     34.22%     31.04%     10.95%  
                    024-16-3-5   47.62%     34.68%     30.98%     12.17%  
                    03-16-24-5   39.68%     31.37%     30.95%     11.10%  
                    013-2-4-56   58.73%     32.17%     30.91%     11.53%  
                    012-3-46-5   69.05%     38.36%     30.91%     13.80%  
                    026-1-3-45   41.27%     35.17%     30.80%     11.65%  
                    023-1-46-5   46.83%     34.15%     30.79%     11.29%  
                    02-16-3-45   41.27%     35.24%     30.75%     11.52%  
                    0-123-45-6   57.14%     31.54%     30.63%     12.49%  
                    025-13-4-6   51.59%     32.88%     30.57%     10.72%  
                    03-14-26-5   40.48%     30.47%     30.53%     9.74%   
                    04-123-5-6   61.11%     31.26%     30.51%     12.89%  
                    02-15-34-6   45.24%     34.09%     30.44%     10.87%  
                    013-26-4-5   58.73%     31.87%     30.38%     10.84%  
                    0235-1-4-6   52.38%     32.91%     30.33%     11.41%  
                    02-145-3-6   47.62%     34.24%     30.30%     9.08%   
                    03-12-46-5   48.41%     34.51%     30.24%     11.78%  
                    0125-3-4-6   76.98%     36.51%     30.19%     14.70%  
                    02-146-3-5   45.24%     33.44%     30.00%     9.48%   
                    02-1-34-56   42.06%     32.93%     29.90%     11.18%  
                    02-14-3-56   44.44%     33.21%     29.89%     9.51%   
                    0-1234-5-6   63.49%     29.67%     29.76%     10.15%  
                    02-135-4-6   50.00%     31.81%     29.62%     8.62%   
                    013-2-45-6   58.73%     29.49%     29.57%     9.87%   
                    02-14-35-6   45.24%     32.59%     29.57%     9.27%   
                    026-1-34-5   42.06%     32.71%     29.57%     10.43%  
                    026-14-3-5   44.44%     32.99%     29.55%     8.76%   
                    02-1-345-6   42.86%     32.24%     29.55%     10.76%  
                    02-16-34-5   42.06%     32.78%     29.52%     10.31%  
                    03-125-4-6   53.97%     32.58%     29.49%     10.66%  
                    02-136-4-5   47.62%     31.06%     29.42%     9.11%   
                    023-15-4-6   49.21%     31.56%     29.19%     8.37%   
                    0134-2-5-6   66.67%     28.07%     29.13%     9.21%   
                    0236-1-4-5   47.62%     30.99%     29.10%     9.40%   
                    035-12-4-6   50.79%     32.61%     29.05%     10.47%  
                    036-12-4-5   49.21%     31.92%     28.97%     10.46%  
                    02-13-4-56   46.03%     30.47%     28.90%     8.35%   
                    012-3-4-56   68.25%     34.61%     28.77%     11.19%  
                    023-1-4-56   46.03%     30.40%     28.65%     8.69%   
                    013-24-5-6   61.11%     28.07%     28.60%     8.53%   
                    026-13-4-5   46.03%     30.24%     28.57%     7.60%   
                    0126-3-4-5   68.25%     34.45%     28.47%     8.06%   
                    012-35-4-6   69.05%     33.99%     28.46%     10.96%  
                    023-16-4-5   46.03%     30.25%     28.27%     7.81%   
                    03-12-4-56   47.62%     30.76%     28.10%     9.18%   
                    024-13-5-6   52.38%     27.24%     27.79%     7.34%   
                    03-126-4-5   47.62%     30.61%     27.78%     7.94%   
                    02-13-45-6   46.03%     27.79%     27.56%     6.69%   
                    0234-1-5-6   53.17%     27.18%     27.47%     7.88%   
                    012-3-45-6   68.25%     31.93%     27.43%     9.54%   
                    023-1-45-6   46.03%     27.72%     27.31%     7.03%   
                    0124-3-5-6   77.78%     30.51%     27.12%     9.03%   
                    034-12-5-6   52.38%     28.07%     27.06%     8.46%   
                    03-12-45-6   47.62%     28.08%     26.76%     7.52%   
                    02-134-5-6   50.00%     25.74%     26.45%     4.29%   
                    012-34-5-6   69.05%     29.47%     26.20%     8.32%   
                    023-14-5-6   49.21%     25.54%     26.07%     4.14%   
                    03-124-5-6   53.17%     26.16%     25.94%     4.92%   
                    0123-4-5-6   77.78%     26.80%     25.07%     2.16%   


                   Average Matthews Correlation Coefficient:                    

                      Grouping  Overall    Average    F1 Score     MCC    
                    04-1-25-36   46.03%     52.14%     43.81%     28.32%  
                    045-1-2-36   45.24%     50.50%     42.34%     26.79%  
                    0-1-25-346   43.65%     49.69%     42.42%     26.71%  
                    01-25-36-4   58.73%     50.03%     40.90%     26.51%  
                    04-15-2-36   46.03%     50.81%     42.88%     26.27%  
                    0-1-245-36   44.44%     50.53%     42.52%     26.23%  
                    0-1-235-46   46.83%     47.07%     41.63%     25.60%  
                    05-1-2-346   42.86%     48.49%     41.23%     25.50%  
                    015-2-36-4   61.11%     48.95%     40.21%     25.44%  
                    05-1-24-36   43.65%     49.81%     41.76%     25.36%  
                    0-14-25-36   45.24%     50.25%     42.68%     25.03%  
                    04-1-2-356   43.65%     46.87%     40.78%     24.99%  
                    0-15-2-346   43.65%     48.35%     41.49%     24.66%  
                    0-15-24-36   44.44%     49.67%     42.03%     24.52%  
                    01-25-3-46   57.94%     47.11%     39.34%     24.51%  
                    05-1-23-46   45.24%     45.94%     40.65%     24.13%  
                    0-1-2356-4   47.62%     44.28%     40.20%     24.13%  
                    046-1-25-3   45.24%     45.78%     40.27%     24.01%  
                    05-14-2-36   44.44%     49.05%     41.49%     23.82%  
                    0-1-2-3456   41.27%     45.08%     39.82%     23.70%  
                    0-125-36-4   55.56%     49.56%     39.65%     23.53%  
                    015-2-3-46   60.32%     46.03%     38.65%     23.44%  
                    0-15-23-46   46.03%     45.80%     40.92%     23.29%  
                    0-1-24-356   42.06%     45.73%     39.93%     23.24%  
                    01-2-356-4   56.35%     44.75%     37.87%     23.18%  
                    01-2-36-45   55.56%     44.85%     38.09%     23.12%  
                    04-1-256-3   44.44%     45.13%     39.61%     23.07%  
                    0-145-2-36   45.24%     48.78%     41.63%     22.86%  
                    04-16-25-3   44.44%     45.32%     39.73%     22.84%  
                    05-1-236-4   46.03%     43.30%     39.39%     22.81%  
                    05-12-36-4   51.59%     49.04%     38.53%     22.57%  
                    01-2-35-46   55.56%     43.99%     37.56%     22.54%  
                    0456-1-2-3   44.44%     44.08%     38.78%     22.43%  
                    014-2-36-5   62.70%     43.33%     37.52%     22.38%  
                    06-1-235-4   46.03%     42.89%     38.98%     22.36%  
                    0-16-235-4   46.03%     43.17%     39.12%     22.12%  
                    046-1-2-35   42.86%     42.66%     38.49%     22.04%  
                    0-15-236-4   46.83%     43.16%     39.65%     21.97%  
                    046-15-2-3   45.24%     44.44%     39.34%     21.96%  
                    0-1-2456-3   43.65%     44.22%     39.04%     21.94%  
                    01-2-346-5   57.14%     42.11%     36.58%     21.92%  
                    0-13-25-46   46.03%     44.59%     40.15%     21.86%  
                    01-24-36-5   57.94%     43.43%     37.12%     21.78%  
                    04-1-235-6   50.00%     40.36%     38.04%     21.75%  
                    0-14-2-356   42.86%     44.97%     39.66%     21.69%  
                    0-125-3-46   54.76%     46.64%     38.09%     21.52%  
                    045-1-26-3   43.65%     43.53%     38.11%     21.50%  
                    06-1-25-34   41.27%     42.87%     38.49%     21.45%  
                    0-1-256-34   41.27%     42.95%     38.50%     21.45%  
                    045-16-2-3   43.65%     43.68%     38.26%     21.31%  
                    01-256-3-4   57.14%     43.01%     36.70%     21.26%  
                    0-16-25-34   41.27%     43.15%     38.62%     21.22%  
                    0-1-23-456   42.86%     40.89%     38.33%     21.19%  
                    05-1-246-3   42.86%     43.59%     38.36%     21.16%  
                    04-1-26-35   42.06%     42.06%     37.80%     21.06%  
                    04-1-236-5   47.62%     39.04%     37.65%     21.04%  
                    025-1-36-4   48.41%     47.15%     37.83%     21.03%  
                    06-1-245-3   42.86%     43.43%     38.31%     20.98%  
                    04-15-26-3   44.44%     43.84%     38.65%     20.98%  
                    056-1-23-4   44.44%     41.76%     38.07%     20.92%  
                    04-16-2-35   42.06%     42.20%     37.95%     20.87%  
                    04-156-2-3   44.44%     43.97%     38.83%     20.82%  
                    04-12-36-5   53.17%     44.78%     36.80%     20.79%  
                    0-16-245-3   42.86%     43.70%     38.45%     20.75%  
                    016-25-3-4   57.14%     43.18%     36.85%     20.66%  
                    05-16-23-4   44.44%     42.03%     38.13%     20.66%  
                    05-13-2-46   45.24%     43.39%     38.95%     20.65%  
                    0-1-236-45   43.65%     39.32%     37.77%     20.63%  
                    05-12-3-46   50.79%     46.12%     36.98%     20.56%  
                    01-23-46-5   59.52%     39.56%     36.00%     20.55%  
                    0-12-356-4   50.00%     44.97%     36.70%     20.44%  
                    0-1-246-35   41.27%     41.67%     37.77%     20.40%  
                    0-135-2-46   46.83%     43.43%     39.39%     20.40%  
                    0-146-25-3   44.44%     43.81%     39.10%     20.39%  
                    0-12-36-45   49.21%     45.07%     36.92%     20.39%  
                    01-2-3-456   54.76%     40.86%     35.83%     20.35%  
                    0-15-246-3   43.65%     43.46%     38.63%     20.32%  
                    056-1-2-34   40.48%     41.67%     37.36%     20.27%  
                    0-1-2346-5   47.62%     38.25%     36.99%     20.26%  
                    05-1-26-34   40.48%     41.80%     37.28%     20.20%  
                    015-26-3-4   59.52%     41.98%     35.99%     20.15%  
                    056-1-24-3   42.06%     42.71%     37.62%     20.14%  
                    06-15-23-4   45.24%     41.62%     38.26%     20.05%  
                    046-1-23-5   46.83%     38.23%     36.93%     20.05%  
                    0-136-25-4   46.83%     41.43%     38.53%     20.02%  
                    05-16-2-34   40.48%     41.94%     37.43%     20.01%  
                    045-1-23-6   48.41%     38.78%     36.78%     19.96%  
                    0-1-2345-6   49.21%     38.67%     36.71%     19.95%  
                    01-235-4-6   62.70%     38.24%     35.13%     19.94%  
                    05-16-24-3   42.06%     42.98%     37.69%     19.88%  
                    0-156-23-4   45.24%     41.89%     38.43%     19.85%  
                    0-12-35-46   49.21%     44.20%     36.39%     19.80%  
                    06-14-25-3   43.65%     43.15%     38.47%     19.78%  
                    0-14-256-3   43.65%     43.24%     38.49%     19.77%  
                    04-1-23-56   46.03%     37.93%     36.78%     19.75%  
                    014-25-3-6   64.29%     39.17%     35.30%     19.51%  
                    0156-2-3-4   59.52%     42.08%     36.17%     19.46%  
                    04-15-23-6   49.21%     39.09%     37.32%     19.44%  
                    06-15-2-34   41.27%     41.54%     37.56%     19.40%  
                    0-15-26-34   41.27%     41.67%     37.54%     19.36%  
                    06-1-24-35   40.48%     40.79%     36.96%     19.36%  
                    03-1-25-46   41.27%     41.87%     37.25%     19.31%  
                    06-1-2-345   38.89%     39.68%     36.67%     19.30%  
                    06-15-24-3   42.86%     42.57%     37.82%     19.27%  
                    0-1-26-345   38.89%     39.81%     36.65%     19.25%  
                    01-26-35-4   54.76%     39.94%     34.89%     19.25%  
                    01-236-4-5   60.32%     36.92%     34.74%     19.23%  
                    0-156-2-34   41.27%     41.80%     37.72%     19.20%  
                    05-146-2-3   43.65%     42.60%     37.91%     19.18%  
                    0-12-346-5   50.79%     42.33%     35.41%     19.18%  
                    0-16-24-35   40.48%     41.06%     37.10%     19.12%  
                    0-156-24-3   42.86%     42.84%     37.98%     19.07%  
                    0-16-2-345   38.89%     39.95%     36.80%     19.06%  
                    01-25-34-6   57.94%     38.22%     34.63%     19.03%  
                    025-1-3-46   47.62%     44.23%     36.27%     19.03%  
                    04-16-23-5   46.03%     37.77%     36.40%     18.88%  
                    035-1-2-46   41.27%     41.23%     36.73%     18.87%  
                    05-136-2-4   46.03%     40.22%     37.33%     18.81%  
                    05-1-234-6   47.62%     37.93%     36.01%     18.77%  
                    06-1-23-45   42.06%     37.78%     36.38%     18.71%  
                    016-2-35-4   54.76%     40.05%     35.06%     18.70%  
                    06-13-25-4   45.24%     40.41%     37.49%     18.62%  
                    0-13-256-4   45.24%     40.49%     37.51%     18.61%  
                    015-23-4-6   64.29%     37.23%     34.65%     18.61%  
                    056-14-2-3   42.86%     41.95%     37.35%     18.60%  
                    01-245-3-6   59.52%     38.78%     34.46%     18.56%  
                    05-14-26-3   42.86%     42.08%     37.26%     18.52%  
                    0-1356-2-4   47.62%     40.22%     37.71%     18.48%  
                    0-16-23-45   42.06%     38.06%     36.52%     18.47%  
                    0-14-235-6   49.21%     38.47%     36.91%     18.45%  
                    0-146-2-35   42.06%     40.68%     37.32%     18.42%  
                    02-15-36-4   46.03%     45.90%     36.71%     18.35%  
                    06-125-3-4   53.97%     42.46%     35.44%     18.28%  
                    0-1-234-56   45.24%     36.64%     35.73%     18.25%  
                    0-1456-2-3   44.44%     42.31%     38.03%     18.17%  
                    0145-2-3-6   66.67%     37.96%     34.46%     18.16%  
                    04-13-25-6   49.21%     37.87%     36.55%     18.01%  
                    036-1-25-4   42.06%     39.28%     35.98%     17.99%  
                    015-2-34-6   60.32%     37.14%     33.95%     17.96%  
                    01-23-4-56   58.73%     35.81%     33.86%     17.94%  
                    0-15-234-6   48.41%     37.80%     36.27%     17.93%  
                    015-24-3-6   61.90%     38.18%     34.21%     17.83%  
                    01-26-3-45   53.97%     37.89%     33.86%     17.83%  
                    06-14-2-35   41.27%     40.03%     36.69%     17.81%  
                    0-124-36-5   54.76%     43.15%     36.09%     17.78%  
                    014-2-3-56   61.11%     36.67%     33.83%     17.77%  
                    0-14-26-35   41.27%     40.16%     36.67%     17.76%  
                    0-14-236-5   46.83%     37.15%     36.53%     17.74%  
                    0-13-2-456   42.86%     38.34%     36.64%     17.71%  
                    04-125-3-6   57.94%     39.93%     34.49%     17.67%  
                    024-1-36-5   49.21%     41.51%     35.05%     17.65%  
                    0-12-3-456   48.41%     41.08%     34.66%     17.62%  
                    06-145-2-3   43.65%     41.68%     37.42%     17.61%  
                    06-1-234-5   45.24%     36.21%     35.22%     17.61%  
                    0-1256-3-4   53.97%     42.73%     35.62%     17.59%  
                    01-246-3-5   57.14%     37.22%     33.72%     17.57%  
                    0-145-26-3   43.65%     41.82%     37.40%     17.56%  
                    014-2-35-6   61.90%     36.04%     33.51%     17.54%  
                    056-13-2-4   44.44%     39.21%     36.37%     17.44%  
                    0356-1-2-4   42.06%     38.49%     35.32%     17.41%  
                    0-16-234-5   45.24%     36.48%     35.35%     17.38%  
                    05-13-26-4   44.44%     39.34%     36.28%     17.36%  
                    056-12-3-4   50.00%     41.94%     34.39%     17.35%  
                    01-2-34-56   54.76%     35.72%     33.16%     17.30%  
                    016-2-3-45   53.97%     38.00%     34.03%     17.27%  
                    0146-2-3-5   61.90%     36.74%     33.77%     17.27%  
                    03-15-2-46   41.27%     40.54%     36.32%     17.26%  
                    01-24-3-56   56.35%     36.76%     33.42%     17.17%  
                    06-135-2-4   46.03%     39.25%     36.74%     17.16%  
                    0-135-26-4   46.03%     39.38%     36.73%     17.11%  
                    014-26-3-5   61.11%     36.37%     33.30%     17.09%  
                    02-1-356-4   43.65%     41.96%     34.61%     17.06%  
                    04-136-2-5   47.62%     35.96%     35.60%     17.04%  
                    02-1-36-45   42.86%     42.06%     34.82%     17.01%  
                    05-14-23-6   47.62%     37.33%     35.93%     16.98%  
                    01-24-35-6   57.14%     36.14%     33.11%     16.93%  
                    01-2-345-6   55.56%     35.03%     32.81%     16.87%  
                    0-123-46-5   57.94%     37.97%     34.11%     16.75%  
                    05-126-3-4   50.00%     42.23%     34.51%     16.73%  
                    016-23-4-5   58.73%     35.62%     33.51%     16.70%  
                    0-136-2-45   43.65%     36.25%     35.72%     16.63%  
                    01-26-34-5   54.76%     35.43%     32.63%     16.61%  
                    046-13-2-5   46.83%     35.68%     35.23%     16.57%  
                    06-12-35-4   48.41%     40.02%     33.73%     16.56%  
                    04-135-2-6   50.00%     36.72%     35.80%     16.54%  
                    046-12-3-5   52.38%     38.42%     33.26%     16.48%  
                    045-13-2-6   48.41%     36.23%     35.08%     16.48%  
                    0-14-23-56   45.24%     36.03%     35.65%     16.46%  
                    0-146-23-5   46.03%     36.26%     35.76%     16.43%  
                    02-1-35-46   42.86%     41.20%     34.29%     16.42%  
                    045-12-3-6   53.97%     38.97%     33.10%     16.39%  
                    02-15-3-46   45.24%     42.98%     35.15%     16.34%  
                    01-23-45-6   58.73%     33.13%     32.53%     16.29%  
                    04-13-2-56   46.03%     35.37%     35.08%     16.27%  
                    0-1235-4-6   64.29%     36.11%     33.32%     16.22%  
                    0346-1-2-5   44.44%     34.55%     33.77%     16.22%  
                    04-12-3-56   51.59%     38.11%     33.10%     16.18%  
                    03-1-256-4   40.48%     37.77%     34.61%     16.06%  
                    016-2-34-5   54.76%     35.54%     32.80%     16.06%  
                    0-125-34-6   54.76%     37.75%     33.38%     16.05%  
                    0-145-23-6   48.41%     37.06%     36.07%     16.02%  
                    034-1-25-6   45.24%     35.43%     34.07%     15.99%  
                    0-126-35-4   48.41%     40.31%     33.92%     15.97%  
                    04-12-35-6   52.38%     37.49%     32.79%     15.95%  
                    036-15-2-4   42.06%     37.95%     35.05%     15.94%  
                    016-24-3-5   56.35%     36.58%     33.06%     15.93%  
                    0-13-245-6   47.62%     36.26%     35.27%     15.92%  
                    03-16-25-4   40.48%     37.97%     34.73%     15.83%  
                    06-14-23-5   45.24%     35.60%     35.14%     15.82%  
                    02-1-346-5   44.44%     39.32%     33.32%     15.80%  
                    012-36-4-5   69.84%     41.28%     32.47%     15.80%  
                    0256-1-3-4   46.83%     40.23%     33.79%     15.60%  
                    04-13-26-5   46.03%     35.08%     34.55%     15.59%  
                    035-1-26-4   40.48%     37.18%     34.06%     15.58%  
                    025-16-3-4   46.83%     40.33%     33.75%     15.55%  
                    014-23-5-6   65.87%     31.61%     31.96%     15.55%  
                    035-16-2-4   40.48%     37.32%     34.21%     15.39%  
                    0-136-24-5   46.03%     34.83%     34.75%     15.28%  
                    06-13-2-45   42.06%     35.23%     34.68%     15.23%  
                    0-134-25-6   49.21%     36.11%     35.55%     15.20%  
                    01-234-5-6   61.90%     31.56%     31.36%     15.19%  
                    0-13-26-45   42.06%     35.36%     34.67%     15.18%  
                    03-1-2-456   38.10%     35.62%     33.74%     15.15%  
                    06-12-3-45   47.62%     37.97%     32.71%     15.14%  
                    0345-1-2-6   45.24%     34.32%     33.18%     15.10%  
                    05-12-34-6   50.79%     37.24%     32.27%     15.09%  
                    0245-1-3-6   53.17%     36.94%     32.65%     15.08%  
                    05-13-24-6   46.83%     35.54%     34.50%     15.05%  
                    04-126-3-5   51.59%     37.97%     32.78%     14.95%  
                    0-13-246-5   45.24%     34.69%     34.52%     14.93%  
                    0-1346-2-5   48.41%     34.50%     34.90%     14.92%  
                    0-135-24-6   48.41%     35.58%     34.95%     14.79%  
                    0125-3-4-6   76.98%     36.51%     30.19%     14.70%  
                    05-123-4-6   59.52%     35.52%     32.25%     14.67%  
                    036-1-2-45   38.89%     34.11%     33.17%     14.59%  
                    0-12-34-56   48.41%     35.94%     31.99%     14.56%  
                    0-126-3-45   47.62%     38.25%     32.90%     14.55%  
                    0-1236-4-5   58.73%     34.59%     32.25%     14.53%  
                    0-13-24-56   44.44%     34.24%     34.23%     14.52%  
                    034-1-2-56   42.06%     32.93%     32.60%     14.25%  
                    0-1245-3-6   59.52%     38.17%     33.58%     14.25%  
                    02-1-3-456   42.06%     38.07%     32.57%     14.24%  
                    0-123-4-56   57.14%     34.22%     31.97%     14.14%  
                    0-12-345-6   49.21%     35.24%     31.64%     14.14%  
                    013-2-46-5   59.52%     35.92%     33.05%     14.13%  
                    02-14-36-5   46.03%     39.88%     33.58%     14.12%  
                    05-134-2-6   48.41%     34.90%     34.36%     13.99%  
                    03-15-26-4   40.48%     36.49%     33.65%     13.97%  
                    034-15-2-6   45.24%     34.09%     33.14%     13.94%  
                    06-12-34-5   48.41%     35.51%     31.48%     13.92%  
                    06-13-24-5   44.44%     33.81%     33.71%     13.88%  
                    03-156-2-4   40.48%     36.62%     33.83%     13.81%  
                    012-3-46-5   69.05%     38.36%     30.91%     13.80%  
                    05-124-3-6   55.56%     37.78%     32.67%     13.70%  
                    034-1-26-5   42.06%     32.64%     32.07%     13.57%  
                    025-1-34-6   47.62%     35.35%     31.56%     13.55%  
                    06-123-4-5   57.14%     33.79%     31.45%     13.50%  
                    0-134-2-56   46.03%     33.61%     34.08%     13.46%  
                    0-1345-2-6   50.00%     34.81%     34.66%     13.40%  
                    034-16-2-5   42.06%     32.78%     32.22%     13.38%  
                    03-1-245-6   42.86%     33.54%     32.37%     13.36%  
                    0-126-34-5   48.41%     35.79%     31.67%     13.33%  
                    035-1-24-6   42.86%     33.38%     32.28%     13.27%  
                    013-25-4-6   61.90%     34.67%     32.39%     13.27%  
                    036-1-24-5   41.27%     32.68%     32.20%     13.25%  
                    0-124-3-56   53.17%     36.48%     32.39%     13.18%  
                    026-1-35-4   42.06%     37.22%     31.82%     13.07%  
                    024-1-3-56   47.62%     34.84%     31.36%     13.05%  
                    0246-1-3-5   48.41%     35.00%     31.41%     12.99%  
                    026-15-3-4   44.44%     39.01%     32.68%     12.99%  
                    02-16-35-4   42.06%     37.29%     31.78%     12.95%  
                    0-124-35-6   53.97%     35.86%     32.08%     12.94%  
                    02-156-3-4   44.44%     39.07%     32.66%     12.90%  
                    04-123-5-6   61.11%     31.26%     30.51%     12.89%  
                    06-134-2-5   46.03%     33.18%     33.56%     12.83%  
                    024-1-35-6   48.41%     34.21%     31.04%     12.81%  
                    0-134-26-5   46.03%     33.31%     33.55%     12.78%  
                    024-15-3-6   50.79%     36.00%     31.90%     12.73%  
                    0-1246-3-5   53.97%     36.60%     32.40%     12.66%  
                    03-1-26-45   37.30%     32.65%     31.77%     12.63%  
                    06-124-3-5   53.17%     36.05%     31.88%     12.54%  
                    0-123-45-6   57.14%     31.54%     30.63%     12.49%  
                    0135-2-4-6   65.08%     33.73%     31.87%     12.46%  
                    03-16-2-45   37.30%     32.79%     31.92%     12.44%  
                    03-1-246-5   40.48%     31.98%     31.63%     12.38%  
                    024-16-3-5   47.62%     34.68%     30.98%     12.17%  
                    03-14-25-6   43.65%     33.27%     32.53%     12.16%  
                    03-1-24-56   39.68%     31.52%     31.33%     11.97%  
                    025-14-3-6   50.00%     35.63%     31.55%     11.88%  
                    0136-2-4-5   60.32%     32.52%     31.17%     11.85%  
