                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                     06-15-234   45.91%     48.80%     45.55%     21.59%  
                     01-23-456   53.46%     47.37%     43.70%     21.54%  
                     016-25-34   50.94%     51.21%     42.94%     21.34%  
                     05-123-46   57.86%     48.93%     44.53%     21.32%  
                     0-156-234   45.91%     48.94%     45.62%     21.20%  
                     05-14-236   45.91%     48.94%     46.00%     20.95%  
                     04-125-36   51.57%     49.07%     42.54%     20.90%  
                     01-234-56   57.23%     46.19%     42.77%     20.89%  
                     0-145-236   47.17%     49.51%     47.06%     20.85%  
                     0-123-456   56.60%     47.17%     44.11%     20.83%  
                     056-12-34   45.28%     52.46%     41.91%     20.83%  
                     014-235-6   65.41%     43.80%     42.14%     20.33%  
                     0-146-235   45.91%     49.06%     45.93%     20.31%  
                     0-1236-45   57.86%     46.52%     43.60%     20.30%  
                     04-1256-3   52.83%     48.11%     41.97%     20.29%  
                     034-1-256   44.03%     46.39%     42.77%     20.27%  
                     015-2-346   52.83%     48.86%     41.86%     20.08%  
                     056-14-23   45.28%     48.27%     45.44%     20.07%  
                     05-12-346   44.65%     51.07%     41.56%     20.06%  
                     05-16-234   44.03%     47.65%     43.49%     20.01%  
                     014-256-3   58.49%     45.18%     41.89%     19.98%  
                     0-12-3456   44.03%     49.33%     41.65%     19.91%  
                     0-134-256   49.69%     47.78%     47.15%     19.88%  
                     05-126-34   45.28%     52.04%     41.56%     19.84%  
                     046-13-25   47.17%     47.66%     45.79%     19.80%  
                     04-12-356   46.54%     48.18%     41.28%     19.79%  
                     014-236-5   63.52%     42.48%     41.87%     19.74%  
                     06-123-45   56.60%     46.03%     43.10%     19.72%  
                     0156-2-34   53.46%     49.69%     41.66%     19.61%  
                     04-1236-5   62.89%     43.46%     42.12%     19.61%  
                     04-136-25   47.17%     47.97%     45.91%     19.53%  
                     01-26-345   49.06%     46.19%     40.95%     19.52%  
                     016-23-45   53.46%     46.17%     42.54%     19.39%  
                     046-125-3   51.57%     47.23%     41.18%     19.32%  
                     01-2-3456   49.06%     46.26%     40.66%     19.32%  
                     04-135-26   48.43%     47.53%     45.76%     19.26%  
                     06-145-23   45.91%     48.08%     45.79%     19.02%  
                     014-25-36   57.23%     44.84%     41.24%     18.93%  
                     01-2345-6   60.38%     42.77%     40.45%     18.83%  
                     046-123-5   61.64%     42.69%     41.49%     18.80%  
                     01-2346-5   58.49%     41.75%     40.32%     18.50%  
                     0-1456-23   45.91%     48.14%     45.80%     18.49%  
                     06-12-345   43.40%     47.88%     40.48%     18.42%  
                     045-123-6   62.89%     43.18%     41.10%     18.40%  
                     0-126-345   44.03%     48.23%     40.85%     18.39%  
                     0346-1-25   43.40%     44.81%     41.31%     18.35%  
                     0-1234-56   64.15%     45.47%     43.39%     18.32%  
                     045-13-26   46.54%     46.01%     44.11%     18.10%  
                     0145-23-6   66.67%     42.55%     41.42%     17.88%  
                     04-1356-2   48.43%     46.53%     44.68%     17.79%  
                     05-146-23   44.03%     47.19%     44.25%     17.77%  
                     045-12-36   47.17%     46.72%     39.58%     17.75%  
                     0256-1-34   44.03%     49.11%     40.00%     17.64%  
                     015-234-6   61.64%     42.41%     40.50%     17.50%  
                     06-134-25   48.43%     45.87%     45.28%     17.48%  
                     013-256-4   59.12%     49.94%     44.67%     17.44%  
                     014-2-356   55.35%     42.99%     39.66%     17.36%  
                     046-135-2   47.80%     45.86%     44.16%     17.34%  
                     04-126-35   46.54%     44.84%     39.59%     17.08%  
                     0456-13-2   46.54%     45.05%     43.10%     17.05%  
                     0456-12-3   47.80%     45.58%     38.80%     17.04%  
                     02356-1-4   52.20%     48.06%     41.24%     17.00%  
                     046-12-35   45.91%     44.20%     39.08%     16.89%  
                     016-2-345   48.43%     44.74%     39.33%     16.79%  
                     0-1346-25   48.43%     45.81%     45.19%     16.75%  
                     0-12345-6   70.44%     42.15%     41.55%     16.67%  
                     0146-23-5   62.26%     40.92%     40.40%     16.59%  
                     034-15-26   43.40%     44.11%     41.01%     16.58%  
                     0-13-2456   44.65%     45.37%     44.23%     16.42%  
                     034-16-25   42.14%     44.23%     40.38%     16.41%  
                     014-26-35   55.35%     40.67%     39.07%     16.38%  
                     0345-1-26   42.77%     42.99%     39.76%     16.38%  
                     045-126-3   47.80%     45.51%     38.72%     16.36%  
                     0145-26-3   59.75%     42.63%     39.54%     16.27%  
                     0146-25-3   57.23%     43.15%     39.82%     16.26%  
                     0125-36-4   66.67%     48.71%     39.12%     16.09%  
                     05-134-26   47.80%     44.61%     43.84%     16.08%  
                     0-1345-26   49.69%     45.15%     44.72%     16.04%  
                     016-234-5   57.23%     40.60%     39.20%     15.96%  
                     03456-1-2   43.40%     42.48%     39.09%     15.94%  
                     045-136-2   45.91%     44.65%     42.63%     15.92%  
                     0145-2-36   59.12%     42.80%     39.31%     15.92%  
                     025-1-346   42.14%     47.21%     39.13%     15.87%  
                     01-2456-3   50.94%     42.83%     38.94%     15.82%  
                     01256-3-4   68.55%     47.72%     38.50%     15.78%  
                     036-125-4   48.43%     47.45%     40.24%     15.56%  
                     03-1256-4   49.06%     47.32%     40.21%     15.49%  
                     0346-15-2   43.40%     43.04%     39.96%     15.36%  
                     056-134-2   47.80%     43.98%     43.09%     15.34%  
                     01-245-36   49.69%     42.86%     38.75%     15.26%  
                     034-12-56   49.06%     43.19%     37.76%     14.78%  
                     0256-13-4   49.69%     47.68%     42.24%     14.69%  
                     0-12346-5   65.41%     40.36%     40.38%     14.68%  
                     06-13-245   43.40%     43.84%     42.81%     14.52%  
                     01-24-356   47.80%     41.80%     38.04%     14.51%  
                     034-156-2   42.77%     42.86%     39.62%     14.50%  
                     06-1234-5   64.15%     39.95%     39.97%     14.42%  
                     026-15-34   41.51%     47.75%     39.02%     14.39%  
                     0136-25-4   58.49%     48.20%     42.95%     14.36%  
                     06-1345-2   49.06%     43.76%     43.26%     14.35%  
                     0356-12-4   45.28%     46.87%     38.93%     14.33%  
                     05-1234-6   65.41%     40.82%     39.83%     14.30%  
                     0-13456-2   49.69%     44.03%     43.54%     14.28%  
                     012-34-56   61.01%     47.85%     37.49%     14.25%  
                     025-16-34   41.51%     47.57%     38.24%     14.22%  
                     012-356-4   59.75%     47.97%     38.23%     14.15%  
                     0-135-246   44.65%     43.87%     43.05%     14.09%  
                     0-136-245   43.40%     43.87%     42.79%     14.03%  
                     0135-26-4   61.01%     47.68%     42.67%     14.00%  
                     01456-2-3   59.75%     41.38%     38.19%     13.95%  
                     0125-34-6   68.55%     44.74%     36.15%     13.70%  
                     0236-15-4   49.06%     46.87%     40.63%     13.69%  
                     05-1346-2   47.17%     43.15%     42.29%     13.65%  
                     015-24-36   51.57%     41.86%     38.01%     13.61%  
                     015-246-3   52.20%     41.34%     37.78%     13.46%  
                     013-25-46   57.23%     44.84%     41.64%     13.45%  
                     05-13-246   42.77%     43.01%     41.78%     13.45%  
                     034-125-6   54.72%     40.23%     36.79%     13.41%  
                     0146-2-35   54.72%     39.16%     37.41%     13.37%  
                     02-15-346   40.25%     46.17%     38.43%     13.28%  
                     0345-16-2   41.51%     41.33%     37.78%     13.22%  
                     056-13-24   42.77%     42.74%     41.49%     13.20%  
                     0125-3-46   66.04%     43.94%     36.73%     13.15%  
                     03-125-46   47.17%     43.52%     38.39%     13.14%  
                     0-1245-36   51.57%     45.27%     40.25%     13.13%  
                     0-1356-24   44.65%     43.23%     42.44%     13.11%  
                     01-246-35   47.80%     39.13%     36.98%     13.04%  
                     02-1-3456   38.36%     43.55%     36.96%     13.03%  
                     0235-16-4   49.06%     46.37%     39.45%     12.98%  
                     06-135-24   44.03%     42.83%     42.05%     12.88%  
                     016-245-3   49.69%     41.24%     37.36%     12.87%  
                     0235-1-46   49.06%     43.43%     38.80%     12.85%  
                     026-1-345   38.99%     43.05%     36.76%     12.83%  
                     035-126-4   44.65%     45.92%     38.21%     12.74%  
                     0-124-356   46.54%     44.63%     39.41%     12.74%  
                     02-156-34   40.25%     46.93%     38.13%     12.71%  
                     0134-2-56   66.04%     40.29%     39.15%     12.51%  
                     03-14-256   40.25%     41.69%     40.19%     12.48%  
                     01356-2-4   61.64%     46.71%     41.62%     12.32%  
                     025-136-4   47.80%     46.44%     40.99%     12.25%  
                     0-12456-3   52.83%     44.23%     39.57%     12.18%  
                     0156-24-3   52.20%     40.51%     36.95%     11.97%  
                     026-135-4   47.80%     46.30%     40.99%     11.97%  
                     0234-1-56   52.83%     40.23%     37.24%     11.86%  
                     06-1245-3   51.57%     43.71%     39.02%     11.78%  
                     02456-1-3   47.80%     40.86%     36.27%     11.77%  
                     05-136-24   42.14%     42.01%     40.76%     11.75%  
                     03-1-2456   37.74%     40.13%     37.75%     11.61%  
                     0134-25-6   68.55%     38.29%     38.49%     11.59%  
                     023-156-4   47.17%     45.86%     39.64%     11.55%  
                     0245-1-36   45.91%     41.35%     36.48%     11.42%  
                     0346-12-5   49.69%     37.98%     34.76%     11.36%  
                     05-124-36   47.17%     43.82%     38.09%     11.21%  
                     0126-35-4   60.38%     44.65%     36.57%     11.20%  
                     035-12-46   43.40%     42.37%     36.68%     11.18%  
                     025-13-46   47.17%     43.21%     39.85%     11.14%  
                     0123-4-56   76.10%     46.55%     39.70%     11.10%  
                     024-1-356   42.14%     40.69%     36.10%     10.97%  
                     036-14-25   39.62%     40.52%     39.01%     10.91%  
                     01235-4-6   84.28%     43.40%     38.12%     10.90%  
                     02-1356-4   47.17%     45.73%     40.41%     10.90%  
                     034-126-5   49.69%     38.01%     34.72%     10.85%  
                     056-124-3   47.80%     43.03%     37.57%     10.82%  
                     016-24-35   47.17%     38.04%     35.82%     10.80%  
                     0135-2-46   59.75%     43.09%     40.05%     10.71%  
                     0345-12-6   50.94%     38.30%     34.50%     10.68%  
                     012-346-5   61.01%     41.70%     34.45%     10.53%  
                     036-1-245   37.11%     39.33%     37.02%     10.52%  
                     013-26-45   55.35%     40.67%     38.77%     10.45%  
                     0236-1-45   45.91%     39.88%     36.49%     10.38%  
                     023-15-46   46.54%     42.52%     38.41%     10.35%  
                     0134-26-5   66.67%     36.15%     37.19%     10.30%  
                     0126-34-5   62.26%     42.71%     34.48%     10.08%  
                     02-16-345   37.11%     41.83%     35.29%     10.07%  
                     06-124-35   45.91%     40.92%     37.35%     10.06%  
                     03-12-456   41.51%     40.06%     35.38%     10.02%  
                     02345-1-6   57.86%     36.92%     35.19%     9.98%   
                     012-35-46   58.49%     41.07%     35.01%     9.88%   
                     013-2-456   54.72%     40.42%     38.31%     9.86%   
                     023-1-456   44.03%     39.88%     36.43%     9.74%   
                     0-1246-35   46.54%     41.21%     37.64%     9.72%   
                     036-12-45   42.14%     39.66%     35.07%     9.72%   
                     0356-1-24   37.11%     38.58%     36.27%     9.65%   
                     02346-1-5   54.72%     35.63%     34.68%     9.57%   
                     0256-14-3   45.28%     40.32%     36.40%     9.56%   
                     024-15-36   44.03%     40.77%     36.33%     9.55%   
                     05-1246-3   47.80%     42.55%     37.15%     9.52%   
                     012-36-45   58.49%     41.07%     34.32%     9.42%   
                     035-14-26   38.99%     39.06%     37.75%     9.36%   
                     035-1-246   36.48%     38.32%     36.18%     9.30%   
                     0246-1-35   42.77%     37.75%     34.78%     9.29%   
                     0356-14-2   39.62%     38.98%     37.38%     9.22%   
                     0246-15-3   45.28%     39.97%     35.84%     9.20%   
                     012-3-456   58.49%     40.64%     34.09%     9.19%   
                     02-135-46   45.91%     42.14%     38.87%     9.08%   
                     025-14-36   43.40%     40.61%     36.39%     8.96%   
                     03-126-45   42.14%     39.28%     34.75%     8.87%   
                     012-345-6   61.01%     39.38%     33.23%     8.78%   
                     03-146-25   38.36%     39.46%     37.84%     8.75%   
                     03-15-246   37.11%     38.65%     36.85%     8.74%   
                     0245-16-3   45.28%     39.52%     34.74%     8.60%   
                     03-145-26   39.62%     39.09%     37.94%     8.59%   
                     036-15-24   37.11%     38.35%     36.54%     8.36%   
                     03-16-245   35.85%     38.33%     35.82%     8.23%   
                     026-13-45   44.03%     39.34%     37.13%     8.13%   
                     024-13-56   49.06%     39.14%     37.62%     8.11%   
                     0136-2-45   55.35%     39.45%     37.46%     8.06%   
                     01345-2-6   71.07%     36.30%     36.60%     8.02%   
                     0234-15-6   55.35%     36.46%     35.24%     7.95%   
                     02-13-456   42.77%     39.52%     37.17%     7.95%   
                     024-156-3   44.03%     39.35%     35.18%     7.81%   
                     0126-3-45   59.75%     39.89%     33.49%     7.80%   
                     02-14-356   39.62%     39.48%     35.46%     7.79%   
                     036-145-2   39.62%     38.44%     37.17%     7.71%   
                     02-134-56   49.06%     38.79%     37.46%     7.51%   
                     01346-2-5   66.67%     34.84%     35.82%     7.43%   
                     01236-4-5   77.99%     41.54%     36.81%     7.31%   
                     013-24-56   55.97%     38.45%     37.00%     7.28%   
                     023-16-45   43.40%     38.48%     34.92%     7.16%   
                     03-156-24   36.48%     37.76%     35.93%     7.15%   
                     024-16-35   40.88%     36.72%     33.53%     6.83%   
                     023-14-56   47.80%     38.30%     36.24%     6.73%   
                     035-16-24   35.22%     37.02%     34.67%     6.63%   
                     0234-16-5   52.20%     34.44%     33.32%     6.49%   
                     026-14-35   40.25%     36.74%     34.37%     6.40%   
                     03-1456-2   38.99%     37.76%     36.49%     6.37%   
                     02-136-45   42.77%     38.41%     36.15%     6.35%   
                     035-146-2   37.74%     37.35%     35.81%     6.32%   
                     025-146-3   42.77%     38.72%     34.68%     6.27%   
                     025-134-6   53.46%     36.06%     36.15%     6.19%   
                     02-145-36   41.51%     39.26%     35.19%     6.17%   
                     026-145-3   42.77%     38.65%     34.93%     6.10%   
                     0245-13-6   53.46%     35.95%     35.76%     6.07%   
                     0124-3-56   68.55%     39.28%     34.02%     5.71%   
                     0123-46-5   75.47%     37.82%     35.13%     5.61%   
                     013-245-6   58.49%     35.65%     35.47%     5.54%   
                     0235-14-6   52.83%     35.44%     34.62%     5.32%   
                     0246-13-5   50.31%     34.37%     34.94%     5.21%   
                     03-124-56   46.54%     37.84%     34.45%     5.06%   
                     026-134-5   50.31%     34.22%     35.01%     4.90%   
                     024-135-6   52.20%     35.35%     35.33%     4.74%   
                     013-246-5   56.60%     33.95%     34.59%     4.59%   
                     0236-14-5   49.69%     33.91%     33.88%     4.57%   
                     02-1456-3   41.51%     37.75%     33.98%     4.29%   
                     0123-45-6   75.47%     35.80%     33.55%     3.89%   
                     02-146-35   38.36%     35.46%     32.92%     3.77%   
                     024-136-5   49.06%     33.64%     34.18%     3.72%   
                     0135-24-6   61.01%     34.71%     34.76%     3.62%   
                     01245-3-6   76.10%     35.97%     32.36%     3.50%   
                     02-1345-6   52.20%     34.67%     34.78%     3.46%   
                     0124-36-5   68.55%     35.31%     31.83%     3.16%   
                     03-1245-6   52.20%     34.64%     33.05%     2.96%   
                     02-1346-5   49.06%     33.19%     33.96%     2.87%   
                     0136-24-5   56.60%     33.08%     33.74%     2.69%   
                     023-145-6   50.31%     34.22%     33.74%     2.61%   
                     036-124-5   47.17%     33.04%     31.72%     1.98%   
                     0124-35-6   68.55%     33.29%     30.95%     1.90%   
                     035-124-6   48.43%     33.73%     31.76%     1.72%   
                     023-146-5   47.17%     32.45%     32.34%     1.49%   
                     03-1246-5   47.17%     32.60%     31.32%     0.83%   
                     01246-3-5   69.81%     34.07%     30.93%     0.36%   
                     01234-5-6   88.05%     30.50%     31.32%     -0.15%  
